replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
10,lower_rate_2_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.1886283474042522,1.207592064347529,0.8831884394490929,1.651152266876091,0.15961481650056314,432,2375.0,1.25,-0.04240793565247092,0.001798433006304114,True
10,lower_rate_2_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.06983613738682892,1.0723324516591373,0.7273795560194082,1.580876005333609,0.19803213763565683,432,2375.0,1.43,-0.3576675483408627,0.12792607513616333,True
10,lower_rate_2_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,1.1754974209541742,3.2397540646602456,2.248404805301998,4.668201373138764,0.1863655263270943,432,3123.0,1.12,2.1197540646602455,4.493357294643633,False
10,lower_rate_2_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,1.57989459286194,4.854444091209908,3.0694678346992377,7.677430976236919,0.23387264797692575,432,3123.0,1.27,3.584444091209908,12.848239443009623,False
10,lower_rate_2_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,1.237277894543234,3.446219711687554,2.0831862842823656,5.701088947652679,0.256826176274813,432,3123.0,1.23,2.216219711687554,4.911629810472465,False
10,lower_rate_2_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.3026845806911327,1.3534874810205964,0.9187420018548145,1.9939529896108663,0.19767067073891,432,3123.0,1.1,0.25348748102059626,0.06425590303416714,True
10,lower_rate_2_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.11883549698507341,1.1261846422805206,0.778229040681582,1.6297153950946361,0.18855607058779783,432,3123.0,1.25,-0.12381535771947938,0.015330242807202642,True
10,lower_rate_2_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.013174663753026117,1.013261832019082,0.6430889068273251,1.5965125962005502,0.23196273432296668,432,3123.0,1.43,-0.4167381679809179,0.17367070065209175,True
10,lower_rate_2_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.499119436386406,1.6472701057554835,1.174643075430081,2.3100623994417773,0.1725281125141922,432,1841.0,1.12,0.5272701057554834,0.27801376442339865,False
10,lower_rate_2_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.3789221240715719,1.460709277222837,0.9377340459839242,2.2753483268553953,0.2261280751616135,432,1841.0,1.27,0.19070927722283693,0.036370028418856865,True
10,lower_rate_2_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.1973187800958126,1.218132295148486,0.7470486744792724,1.9862779216066857,0.24946107965432196,432,1841.0,1.23,-0.011867704851513894,0.0001408424184426464,True
10,lower_rate_2_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.4379754511619942,1.549566866886591,1.1141833990330476,2.155082796096754,0.1682927000603065,432,1841.0,1.1,0.44956686688659087,0.20211036780222572,False
10,lower_rate_2_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.19763808032347757,1.2185213071701615,0.8703416577292339,1.7059900130502585,0.17168750750703377,432,1841.0,1.25,-0.031478692829838506,0.0009909081022753262,True
10,lower_rate_2_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.5538562188762804,1.739949724557068,1.1589946816198637,2.612112973421888,0.20729757310994362,432,1841.0,1.43,0.30994972455706815,0.09606883175300242,True
