county_fips,year,complete_count,public_status,public_lower,public_upper,posterior_mean,posterior_lower_95,posterior_upper_95,absolute_error,squared_error,covered_95
13005,2019,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13005,2020,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13005,2021,1,suppressed_1_9,1,9,1.486388888888889,1.0,3.0,0.486388888888889,0.236574151234568,True
13005,2022,1,suppressed_1_9,1,9,1.386388888888889,1.0,3.0,0.3863888888888889,0.14929637345679012,True
13005,2023,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13005,2024,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13015,2019,3,suppressed_1_9,1,9,3.6438888888888887,1.0,7.0,0.6438888888888887,0.4145929012345677,True
13015,2020,3,suppressed_1_9,1,9,2.672361111111111,1.0,5.0,0.32763888888888903,0.10734724151234577,True
13015,2021,4,suppressed_1_9,1,9,3.8404166666666666,1.0,7.0,0.1595833333333334,0.025466840277777802,True
13015,2022,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13015,2023,6,suppressed_1_9,1,9,5.3,2.0,9.0,0.7000000000000002,0.49000000000000027,True
13015,2024,2,suppressed_1_9,1,9,2.5433333333333334,1.0,5.0,0.5433333333333334,0.29521111111111126,True
13023,2019,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13023,2020,1,suppressed_1_9,1,9,1.342638888888889,1.0,3.0,0.34263888888888894,0.11740140817901237,True
13023,2021,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13023,2022,2,suppressed_1_9,1,9,1.3795833333333334,1.0,3.0,0.6204166666666666,0.3849168402777777,True
13023,2023,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13023,2024,1,suppressed_1_9,1,9,1.3130555555555556,1.0,3.0,0.31305555555555564,0.09800378086419759,True
13121,2019,22,exact,22,22,22.0,22.0,22.0,0.0,0.0,True
13121,2020,47,exact,47,47,47.0,47.0,47.0,0.0,0.0,True
13121,2021,36,exact,36,36,36.0,36.0,36.0,0.0,0.0,True
13121,2022,39,exact,39,39,39.0,39.0,39.0,0.0,0.0,True
13121,2023,46,exact,46,46,46.0,46.0,46.0,0.0,0.0,True
13121,2024,28,exact,28,28,28.0,28.0,28.0,0.0,0.0,True
13141,2019,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13141,2020,2,suppressed_1_9,1,9,1.157361111111111,1.0,2.0,0.8426388888888889,0.7100402970679013,True
13141,2021,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13141,2022,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13141,2023,1,suppressed_1_9,1,9,1.3055555555555556,1.0,3.0,0.3055555555555556,0.09336419753086421,True
13141,2024,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13195,2019,2,suppressed_1_9,1,9,1.6147222222222222,1.0,3.0,0.38527777777777783,0.14843896604938275,True
