parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0616765738596134,71.64818343226814,290.81680528891883,0.017744261241785617,0.012093767798339553,-10.794738681639554,0.14512264057781654,4,1800,7200,71.64818343226814
kappa,kappa,1.0480449637965796,59.23046604123874,3490.688244926701,0.4360706699807948,0.5059225444355566,11.286956454019823,3.954695348311868,4,1800,7200,59.23046604123874
primary_rurality_metro_other,metro_other vs metro_large,1.0160010424427233,202.34056142995786,653.3380184374363,0.011248412014145961,0.007617634384938291,0.24880384151560495,0.15987149695252464,4,1800,7200,202.34056142995786
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0296075225993118,165.97126412573905,377.0804957387315,0.015855412431779552,0.01094220184360926,0.44400314032469146,0.20340336823871732,4,1800,7200,165.97126412573905
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0254022500208138,148.5934406760014,490.8889669313569,0.0166996511420519,0.01070998199426775,0.5670707948596714,0.2033392787982261,4,1800,7200,148.5934406760014
sigma_state,sigma_state,1.010898626322562,380.708271328336,425.595973520101,0.005795666818220932,0.009507011210820312,0.21534969617452773,0.13982506704059694,4,1800,7200,380.708271328336
sigma_year,sigma_year,1.5283863287842774,7.204045179144466,4.2420233299739785,0.041872442197722,0.05888747748668685,0.14232376583664405,0.1320173221612453,4,1800,7200,7.204045179144466
state_effect[13],state_effect[13],1.018035642526023,334.4946768780438,855.943690583652,0.00548541065987538,0.003855278891198797,0.10325803642611084,0.09872701477913923,4,1800,7200,334.4946768780438
state_effect[20],state_effect[20],1.0153704160040709,409.11768263291555,895.6951586103778,0.005838383873206252,0.004501357875968579,-0.108972691884839,0.11385786857316921,4,1800,7200,409.11768263291555
state_effect[21],state_effect[21],1.003687529899011,837.8481956610354,1474.0145993922956,0.0031422920051398556,0.0025155316602941415,0.019781179505805515,0.09024461711041104,4,1800,7200,837.8481956610354
state_effect[29],state_effect[29],1.0024391356524285,1075.7293895159255,1860.1169164923047,0.0025945632282145643,0.0019372078596724958,-0.04169721168458941,0.08451672826959261,4,1800,7200,1075.7293895159255
state_effect[48],state_effect[48],1.0134740492528593,299.0368826369867,677.1449405377406,0.006608593151147194,0.004177811430077993,0.1874202407068937,0.1144067482512304,4,1800,7200,299.0368826369867
state_effect[51],state_effect[51],1.0116782892930722,403.9670891380679,1267.2380083752857,0.005091267934719943,0.0033300114001580438,-0.15978955306938164,0.10161917590404171,4,1800,7200,403.9670891380679
svi_quartile_Q2,SVI Q2 vs Q1,1.0290785477671742,215.44515985819876,612.856176696061,0.010532756625576803,0.0071357319655068465,0.11324035858342442,0.15447702095767576,4,1800,7200,215.44515985819876
svi_quartile_Q3,SVI Q3 vs Q1,1.0157630818157102,199.3346850155287,527.792895539044,0.010271420346200034,0.007292960116759376,0.08499531242657359,0.1443171482734003,4,1800,7200,199.3346850155287
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.013947473911938,145.44936862892217,379.0791064970493,0.015290107725379594,0.01069202528658055,0.00675382034678312,0.1843632768108939,4,1800,7200,145.44936862892217
year_effect[2019],year_effect[2019],1.3875961313148815,8.797321222052188,2143.8072359926723,0.04586388596705786,0.024703789654493744,-0.1568781088362027,0.13346947587997224,4,1800,7200,8.797321222052188
year_effect[2020],year_effect[2020],1.524976151106769,2500.8529494872428,2409.253149493658,0.0013699466519645374,0.0013277527150417903,-0.001282113248193192,0.06634633109297912,4,1800,7200,2500.8529494872428
year_effect[2021],year_effect[2021],1.5255180220544748,2124.892883868082,2550.864813157196,0.0015304920697629231,0.001422402679479516,0.014664494411951362,0.06746731384186393,4,1800,7200,2124.892883868082
year_effect[2022],year_effect[2022],1.5270239923956788,2340.121974210799,2974.7962260852,0.0013628567679063756,0.0012321599931817942,0.014040662138833647,0.06447113146531522,4,1800,7200,2340.121974210799
year_effect[2023],year_effect[2023],1.3133342240475767,10.158664325760679,4.5680358368118,0.032199503661809376,0.018128530284265244,0.11043042742297726,0.0984479513069771,4,1800,7200,10.158664325760679
year_effect[2024],year_effect[2024],1.5257099048987566,1970.2283308332935,1922.7973377784651,0.0020815726229192434,0.0018114057159287192,0.019024638110633606,0.06740698155166672,4,1800,7200,1970.2283308332935
z_pct_age65,pct_age65 coefficient,1.0374529162682524,161.04512034857018,289.6904015368224,0.00841433666445515,0.005847853259280495,-0.0630534933814739,0.10600868049458528,4,1800,7200,161.04512034857018
z_pct_male,pct_male coefficient,1.004970963745815,512.2528235485612,1367.8865146107748,0.004298175738788043,0.00313581128019786,-0.23600888630231023,0.0971889704119404,4,1800,7200,512.2528235485612
