replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
11,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.11992716119202296,1.127414729043599,0.9012392588943146,1.4103513120631879,0.1142406477832161,432,3758.0,1.12,0.0074147290435988555,5.49782067899884e-05,True
11,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.41033976820552664,1.5073298408729643,1.1683683003308456,1.9446293164088273,0.12996510606043057,432,3758.0,1.27,0.23732984087296427,0.05632545336878654,True
11,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.03441782746354394,1.0350169749115292,0.7673457505555116,1.3960592569640036,0.1526712365600563,432,3758.0,1.23,-0.19498302508847076,0.038018380072651216,True
11,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.01205048189049962,1.012123381478157,0.8199564403857494,1.2493270238268408,0.10742578750312604,432,3758.0,1.1,-0.08787661852184314,0.007722300082833545,True
11,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.14737782130347582,1.1587916965213656,0.9368838610313013,1.433260035506153,0.10845600683743636,432,3758.0,1.25,-0.0912083034786344,0.008318954623450671,True
11,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.2243129910869215,1.2514626547925412,0.9491207734121473,1.6501153701545888,0.14108786514642785,432,3758.0,1.43,-0.1785373452074588,0.031875583633727306,True
11,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-1.0468532336024567,0.3510406558461224,0.11592097100718388,1.0630478763781142,0.5653027402417525,179,3056.0,1.12,-0.7689593441538778,0.5912984729615619,False
11,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-24.46441212193069,2.372688975969002e-11,3.4041865794607014e-12,1.6537439547678065e-10,0.9906137617149879,179,3056.0,1.27,-1.2699999999762732,1.612899999939734,False
11,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-24.305032525361455,2.7826494059117827e-11,4.731359085534287e-12,1.6365567643967583e-10,0.9039673960416182,179,3056.0,1.23,-1.2299999999721736,1.512899999931547,False
11,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.10845069587308576,1.114549955271194,0.45200790463970797,2.748229820859407,0.4604624015484493,179,3056.0,1.1,0.014549955271193848,0.00021170119839374166,True
