parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0203789247676605,193.0864262252674,892.7114143457561,0.007187737883510385,0.005087991153538597,-9.791107960497623,0.09989577857010705,4,1800,7200,193.0864262252674
kappa,kappa,1.000899957689551,3495.330049282467,5727.450683408218,0.05404995875617693,0.04905071810945212,12.117965244506772,3.2722754750027767,4,1800,7200,3495.330049282467
primary_rurality_metro_other,metro_other vs metro_large,1.0119431526903055,289.2093186604608,773.767129714534,0.006939624950027638,0.0048715598661364734,0.1022695973125259,0.11851062423228856,4,1800,7200,289.2093186604608
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0186480733959122,178.1511219571791,623.0937707063227,0.010618768877742395,0.007495068291246032,0.41176744838405904,0.14208573437146055,4,1800,7200,178.1511219571791
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.027260637817496,163.9170225401608,411.3918346657309,0.01211134400969816,0.008303846650735705,0.002718901837459651,0.15475116313854723,4,1800,7200,163.9170225401608
sigma_state,sigma_state,1.0013599843234218,1701.0430241546092,2551.6937563993256,0.0024747253187555602,0.004174699959271883,0.2144497086205623,0.11674548972814884,4,1800,7200,1701.0430241546092
sigma_year,sigma_year,1.0002146312748599,1599.4661303456269,1478.9524384151023,0.0019229524787861567,0.0038526287150629267,0.15080334641502127,0.09465676076677516,4,1800,7200,1599.4661303456269
state_effect[13],state_effect[13],1.0065317195067398,676.3936947528919,1815.6003118296724,0.0029946200764999647,0.0021478294926167295,0.12663205020510068,0.07787389259620174,4,1800,7200,676.3936947528919
state_effect[20],state_effect[20],1.0089248508884143,665.3220790875574,1584.4990196209972,0.0033450829902568497,0.0023540906642072167,0.11860824192152301,0.08627672952443537,4,1800,7200,665.3220790875574
state_effect[21],state_effect[21],1.0053588292318998,1407.8940815062142,2491.9212739548584,0.0019949426531854866,0.0014997398143584777,0.026214572784232924,0.07459427822183953,4,1800,7200,1407.8940815062142
state_effect[29],state_effect[29],1.0038407796715973,1533.6055115334107,2873.2814927660143,0.0017939977479994637,0.0012498112040438176,0.07005744385513542,0.07023560820637287,4,1800,7200,1533.6055115334107
state_effect[48],state_effect[48],1.0072109070421846,663.2221982192095,2368.1570542727345,0.0032014115472052966,0.0022436930327577884,-0.12887530535435202,0.08226375949917875,4,1800,7200,663.2221982192095
state_effect[51],state_effect[51],1.0029173223883734,1042.7019946096589,2342.1496560123323,0.002445919314506355,0.001657435090371667,-0.21263700341164,0.07886115589695526,4,1800,7200,1042.7019946096589
svi_quartile_Q2,SVI Q2 vs Q1,1.0141868378503838,418.62228589645514,1032.1567239294575,0.005501094446122221,0.0039834782647166144,0.005551835670141091,0.11243901723241692,4,1800,7200,418.62228589645514
svi_quartile_Q3,SVI Q3 vs Q1,1.0185755981507312,311.0967822456715,877.7704555635497,0.006061699626162581,0.004076028672303998,0.14899383072632308,0.10690462257781035,4,1800,7200,311.0967822456715
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.019212588523308,241.9222878134302,538.071636552071,0.008911325593982044,0.0062882594234931815,0.20552450624307658,0.1387684997501004,4,1800,7200,241.9222878134302
year_effect[2019],year_effect[2019],1.0009451277870016,1582.259913375681,2149.340512792339,0.0018630142031602515,0.0012908293876853652,-0.1257616085082684,0.07433443972244394,4,1800,7200,1582.259913375681
year_effect[2020],year_effect[2020],1.0013357824589544,1869.09077766229,3674.3013899855414,0.0015310938348446555,0.001093523391416695,-0.07979947257436543,0.06620306331519084,4,1800,7200,1869.09077766229
year_effect[2021],year_effect[2021],1.0013714406999354,3161.38032648646,4344.682924706897,0.0010533900460997087,0.0007897673221348243,0.011801183531248838,0.059185394671608896,4,1800,7200,3161.38032648646
year_effect[2022],year_effect[2022],1.0003811313758233,2537.4864963961213,3946.3527161111933,0.0012451397093610763,0.0008770914573616272,0.06320649637547578,0.06220309790258883,4,1800,7200,2537.4864963961213
year_effect[2023],year_effect[2023],1.0020063104007855,3330.869874345848,4105.698375686409,0.0010378957740258367,0.0007968185507682467,0.0048998737201123715,0.05971133107250369,4,1800,7200,3330.869874345848
year_effect[2024],year_effect[2024],1.0001714738694816,1557.4691755744693,2171.9976057179247,0.0018218907362272676,0.0012914970993982975,0.12565352745579683,0.07258771823781031,4,1800,7200,1557.4691755744693
z_pct_age65,pct_age65 coefficient,1.0213986772925605,198.39771163844577,736.2158975195825,0.00526300477182126,0.00360846491290474,0.09837160734636487,0.0742629359817434,4,1800,7200,198.39771163844577
z_pct_male,pct_male coefficient,1.0088331283239875,722.488394262435,1540.5680331347646,0.002601639049308674,0.0017855000820918383,-0.05892363714435295,0.06994603988283055,4,1800,7200,722.488394262435
