county_fips,year,complete_count,public_status,public_lower,public_upper,posterior_mean,posterior_lower_95,posterior_upper_95,absolute_error,squared_error,covered_95
13005,2019,2,suppressed_1_9,1,9,1.6294444444444445,1.0,4.0,0.3705555555555555,0.1373114197530864,True
13005,2020,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13005,2021,3,suppressed_1_9,1,9,1.9756944444444444,1.0,4.0,1.0243055555555556,1.0492018711419753,True
13005,2022,2,suppressed_1_9,1,9,2.413611111111111,1.0,5.0,0.41361111111111093,0.17107415123456776,True
13005,2023,1,suppressed_1_9,1,9,1.8743055555555554,1.0,4.0,0.8743055555555554,0.7644102044753085,True
13005,2024,3,suppressed_1_9,1,9,3.1069444444444443,1.0,6.0,0.10694444444444429,0.01143711419753083,True
13015,2019,6,suppressed_1_9,1,9,4.717083333333333,1.0,8.0,1.282916666666667,1.6458751736111117,True
13015,2020,9,suppressed_1_9,1,9,7.079444444444444,4.0,9.0,1.9205555555555556,3.6885336419753085,True
13015,2021,3,suppressed_1_9,1,9,6.421944444444445,3.0,9.0,3.4219444444444447,11.7097037808642,True
13015,2022,6,suppressed_1_9,1,9,7.454027777777778,4.0,9.0,1.4540277777777781,2.114196778549384,True
13015,2023,8,suppressed_1_9,1,9,6.3275,3.0,9.0,1.6725000000000003,2.797256250000001,True
13015,2024,11,exact,11,11,11.0,11.0,11.0,0.0,0.0,True
13023,2019,2,suppressed_1_9,1,9,1.3547222222222222,1.0,3.0,0.6452777777777778,0.41638341049382727,True
13023,2020,1,suppressed_1_9,1,9,1.6019444444444444,1.0,3.0,0.6019444444444444,0.3623371141975308,True
13023,2021,1,suppressed_1_9,1,9,1.5048611111111112,1.0,3.0,0.5048611111111112,0.25488474151234575,True
13023,2022,2,suppressed_1_9,1,9,1.6920833333333334,1.0,4.0,0.3079166666666666,0.09481267361111108,True
13023,2023,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13023,2024,3,suppressed_1_9,1,9,1.9933333333333334,1.0,4.0,1.0066666666666666,1.0133777777777777,True
13121,2019,38,exact,38,38,38.0,38.0,38.0,0.0,0.0,True
