chain,chain_id,config_path,grand_total,iteration,mode,outputs,resume_source,saved_draws,seed,status,suppressed_cells_treated_as_zero,target_iteration,updated
1,1,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_01/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_01/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_01/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_01/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_01/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_01/checkpoints/checkpoint_iter_000000000.npz,4500,58291,completed,False,300000,2026-08-14T14:29:37
2,2,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_02/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_02/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_02/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_02/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_02/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_02/checkpoints/checkpoint_iter_000000000.npz,4500,58292,completed,False,300000,2026-08-14T14:49:40
3,3,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_03/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_03/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_03/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_03/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_03/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_03/checkpoints/checkpoint_iter_000000000.npz,4500,58293,completed,False,300000,2026-08-14T19:13:47
4,4,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_04/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_04/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_04/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_04/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_04/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_04/checkpoints/checkpoint_iter_000000000.npz,4500,58294,completed,False,300000,2026-08-14T14:02:53
5,5,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_05/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_05/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_05/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_05/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_05/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_05/checkpoints/checkpoint_iter_000000000.npz,4500,58295,completed,False,300000,2026-08-14T15:07:24
6,6,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_06/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_06/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_06/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_06/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_06/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_06/checkpoints/checkpoint_iter_000000000.npz,4500,58296,completed,False,300000,2026-08-14T13:42:08
7,7,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_07/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_07/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_07/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_07/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_07/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_07/checkpoints/checkpoint_iter_000000000.npz,4500,58297,completed,False,300000,2026-08-14T13:57:30
8,8,/scratch/pierpogb/EpilepsyMortalityOptionB-sr-v2/outputs/scientific_reports_v2/production_8chain/config/sr_v2_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/scientific_reports_v2/production_8chain/chains/chain_08/acceptance_rates.csv', 'draws_latent': 'outputs/scientific_reports_v2/production_8chain/chains/chain_08/draws_latent.npz', 'draws_params': 'outputs/scientific_reports_v2/production_8chain/chains/chain_08/draws_params.parquet', 'latent_validation': 'outputs/scientific_reports_v2/production_8chain/chains/chain_08/latent_validation.csv', 'runtime_log': 'outputs/scientific_reports_v2/production_8chain/chains/chain_08/runtime_log.csv'}",outputs/scientific_reports_v2/production_8chain/chains/chain_08/checkpoints/checkpoint_iter_000000000.npz,4500,58298,completed,False,300000,2026-08-14T14:54:50
