parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0239548776481726,166.2173079380233,372.13816927648793,0.011374975239312572,0.008579840752590245,-10.455255494321083,0.14787713663470645,4,1800,7200,166.2173079380233
kappa,kappa,1.0006908884513692,3647.219386464272,5296.298758664039,0.01563191247806618,0.01345613314915534,4.05579458418214,0.9359624386590272,4,1800,7200,3647.219386464272
primary_rurality_metro_other,metro_other vs metro_large,1.007553063604619,209.6865132934514,783.058689563049,0.011554034379390137,0.00784806011085989,0.00957270092409593,0.16665799164270192,4,1800,7200,209.6865132934514
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.022627755718395,162.16960539495383,464.5657199696138,0.0164613844138312,0.011370783917700241,0.24903654114210497,0.20913937348719466,4,1800,7200,162.16960539495383
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.008511771047408,147.8159336912367,419.0393512648313,0.018133032533674084,0.012788819980451225,0.35832061578643565,0.22089962014579453,4,1800,7200,147.8159336912367
sigma_state,sigma_state,1.0116702582187997,684.1352825113357,626.3199674821356,0.004282048252821819,0.006786637367377958,0.22648164045827726,0.14116346459839352,4,1800,7200,684.1352825113357
sigma_year,sigma_year,1.0362854026971158,117.24080076533993,72.8834950219731,0.0035819794244640255,0.007037757164973404,0.08257652031678794,0.07534280372785562,4,1800,7200,117.24080076533993
state_effect[13],state_effect[13],1.006254695110135,698.6415348130964,1389.4108758910593,0.0037805212900249006,0.0028836385501439564,-0.005545698368779168,0.09937461091235157,4,1800,7200,698.6415348130964
state_effect[20],state_effect[20],1.0135533124122975,420.7459442843548,968.2261256485385,0.006567884629891826,0.004561806679164529,0.19496000649418818,0.13367901682209674,4,1800,7200,420.7459442843548
state_effect[21],state_effect[21],1.0052451659919084,882.5089615606458,1243.5416616209648,0.0034090102661095433,0.002615902405024229,0.09530524982979352,0.09991186694431321,4,1800,7200,882.5089615606458
state_effect[29],state_effect[29],1.0090362697507957,958.8907221973208,1817.4847893682033,0.0031289967202365134,0.0022770687114115336,-0.06949908637081038,0.09632307383109429,4,1800,7200,958.8907221973208
state_effect[48],state_effect[48],1.0068324375246682,711.7171794682091,1575.5785553475853,0.003583307837824511,0.0027126912394591493,-0.021273597062663862,0.09518555326536465,4,1800,7200,711.7171794682091
state_effect[51],state_effect[51],1.0104535717037035,660.4311007157629,1053.3683816251037,0.004331862789698708,0.002836084012125301,-0.1939468745217283,0.11164740520106903,4,1800,7200,660.4311007157629
svi_quartile_Q2,SVI Q2 vs Q1,1.016267615884935,329.09641717825974,746.7070491124928,0.008882097039909496,0.005995835889158517,0.17511990727482346,0.16103217027746455,4,1800,7200,329.09641717825974
svi_quartile_Q3,SVI Q3 vs Q1,1.0159907073206766,266.9627217983768,516.7545752874273,0.00958563048403925,0.006682778869724106,0.41509291354251937,0.15665812345461277,4,1800,7200,266.9627217983768
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0135646283999356,199.38301116606033,445.7153134393803,0.013822249029378123,0.010012559784492555,0.36939793806684584,0.1951744882800444,4,1800,7200,199.38301116606033
year_effect[2019],year_effect[2019],1.0250145682725629,2169.436595803402,2491.4445545651447,0.0013194407531399244,0.0013784085072299156,-0.01116714180377299,0.05985295866529176,4,1800,7200,2169.436595803402
year_effect[2020],year_effect[2020],1.0067997554728187,1373.3288165280787,2031.3715186896793,0.0019432842121994583,0.001976273438870393,-0.03451134175700508,0.06735261417676225,4,1800,7200,1373.3288165280787
year_effect[2021],year_effect[2021],1.0170895552705794,2426.352060232155,2511.2438981716828,0.0011789696775871856,0.0011627649386798413,-0.004340315383219864,0.05757858411903625,4,1800,7200,2426.352060232155
year_effect[2022],year_effect[2022],1.0168038910611203,2381.235138029609,2993.468968654384,0.0012155013537508384,0.0012451196441610546,0.010928345295356889,0.058676053282299044,4,1800,7200,2381.235138029609
year_effect[2023],year_effect[2023],1.033607243330036,2417.414275069948,2466.1547630776845,0.0011807942188990135,0.0011994450695327237,-0.0059705382437891825,0.056969400807613584,4,1800,7200,2417.414275069948
year_effect[2024],year_effect[2024],1.0052642552473738,1097.044532140466,2570.92612221222,0.002062419524713047,0.001953029832177976,0.04506099189243022,0.06685957648931767,4,1800,7200,1097.044532140466
z_pct_age65,pct_age65 coefficient,1.0126778199875146,173.36224989410982,605.7221925293268,0.008002008809182271,0.005525861820377906,0.03739694195286639,0.10515809828264636,4,1800,7200,173.36224989410982
z_pct_male,pct_male coefficient,1.0041765144855617,636.7282649532285,1900.7672091223287,0.0037932523883804415,0.0025943991998574503,-0.035750549599072035,0.09509819152304422,4,1800,7200,636.7282649532285
