county_fips,year,complete_count,public_status,public_lower,public_upper,posterior_mean,posterior_lower_95,posterior_upper_95,absolute_error,squared_error,covered_95
13005,2019,1,suppressed_1_9,1,9,1.540138888888889,1.0,3.0,0.540138888888889,0.2917500192901235,True
13005,2020,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13005,2021,2,suppressed_1_9,1,9,1.4636111111111112,1.0,3.0,0.5363888888888888,0.2877130401234567,True
13005,2022,3,suppressed_1_9,1,9,1.531388888888889,1.0,3.0,1.468611111111111,2.1568185956790122,True
13005,2023,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13005,2024,1,suppressed_1_9,1,9,1.3797222222222223,1.0,3.0,0.3797222222222223,0.14418896604938278,True
13015,2019,4,suppressed_1_9,1,9,2.5329166666666665,1.0,5.0,1.4670833333333335,2.152333506944445,True
13015,2020,1,suppressed_1_9,1,9,1.6520833333333333,1.0,4.0,0.6520833333333333,0.42521267361111115,True
13015,2021,2,suppressed_1_9,1,9,2.3361111111111112,1.0,5.0,0.33611111111111125,0.11297067901234577,True
13015,2022,4,suppressed_1_9,1,9,2.5343055555555556,1.0,5.0,1.4656944444444444,2.1482602044753087,True
13015,2023,1,suppressed_1_9,1,9,2.9445833333333336,1.0,5.0,1.9445833333333336,3.7814043402777786,True
13015,2024,11,exact,11,11,11.0,11.0,11.0,0.0,0.0,True
13023,2019,1,suppressed_1_9,1,9,1.572361111111111,1.0,4.0,0.5723611111111111,0.32759724151234565,True
13023,2020,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13023,2021,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13023,2022,1,suppressed_1_9,1,9,1.5204166666666667,1.0,3.0,0.5204166666666667,0.2708335069444445,True
13023,2023,3,suppressed_1_9,1,9,1.6359722222222222,1.0,4.0,1.3640277777777778,1.860571778549383,True
13023,2024,1,suppressed_1_9,1,9,1.4209722222222223,1.0,3.0,0.4209722222222223,0.17721761188271612,True
13121,2019,63,exact,63,63,63.0,63.0,63.0,0.0,0.0,True
13121,2020,31,exact,31,31,31.0,31.0,31.0,0.0,0.0,True
13121,2021,58,exact,58,58,58.0,58.0,58.0,0.0,0.0,True
13121,2022,20,exact,20,20,20.0,20.0,20.0,0.0,0.0,True
13121,2023,34,exact,34,34,34.0,34.0,34.0,0.0,0.0,True
13121,2024,54,exact,54,54,54.0,54.0,54.0,0.0,0.0,True
13141,2019,1,suppressed_1_9,1,9,1.4144444444444444,1.0,3.0,0.4144444444444444,0.17176419753086417,True
13141,2020,1,suppressed_1_9,1,9,1.2155555555555555,1.0,2.0,0.2155555555555555,0.04646419753086417,True
13141,2021,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13141,2022,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13141,2023,2,suppressed_1_9,1,9,1.4847222222222223,1.0,3.0,0.5152777777777777,0.26551118827160486,True
13141,2024,1,suppressed_1_9,1,9,1.3151388888888889,1.0,3.0,0.31513888888888886,0.09931251929012344,True
13195,2019,3,suppressed_1_9,1,9,1.95625,1.0,4.0,1.04375,1.0894140625,True
13195,2020,2,suppressed_1_9,1,9,1.4593055555555556,1.0,3.0,0.5406944444444444,0.29235048225308635,True
13195,2021,1,suppressed_1_9,1,9,1.761388888888889,1.0,4.0,0.7613888888888889,0.5797130401234568,True
13195,2022,3,suppressed_1_9,1,9,1.9420833333333334,1.0,4.0,1.0579166666666666,1.119187673611111,True
13195,2023,1,suppressed_1_9,1,9,2.1866666666666665,1.0,4.0,1.1866666666666665,1.4081777777777775,True
13195,2024,1,suppressed_1_9,1,9,1.6943055555555555,1.0,4.0,0.6943055555555555,0.48206020447530856,True
13217,2019,5,suppressed_1_9,1,9,5.127222222222223,2.0,9.0,0.12722222222222257,0.016185493827160582,True
13217,2020,2,suppressed_1_9,1,9,2.3575,1.0,4.0,0.35749999999999993,0.12780624999999995,True
13217,2021,4,suppressed_1_9,1,9,4.69625,1.0,8.0,0.69625,0.48476406250000004,True
13217,2022,3,suppressed_1_9,1,9,5.390694444444445,2.0,9.0,2.3906944444444447,5.715419926697532,True
13217,2023,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13217,2024,7,suppressed_1_9,1,9,3.4283333333333332,1.0,6.0,3.5716666666666668,12.756802777777779,False
13229,2019,1,suppressed_1_9,1,9,1.3780555555555556,1.0,3.0,0.3780555555555556,0.14292600308641978,True
13229,2020,1,suppressed_1_9,1,9,1.2066666666666668,1.0,2.0,0.20666666666666678,0.04271111111111116,True
13229,2021,1,suppressed_1_9,1,9,1.3454166666666667,1.0,3.0,0.3454166666666667,0.11931267361111114,True
13229,2022,1,suppressed_1_9,1,9,1.3981944444444445,1.0,3.0,0.3981944444444445,0.15855881558641982,True
13229,2023,3,suppressed_1_9,1,9,1.4397222222222221,1.0,3.0,1.5602777777777779,2.4344667438271608,True
13229,2024,1,suppressed_1_9,1,9,1.3177777777777777,1.0,3.0,0.3177777777777777,0.10098271604938268,True
13231,2019,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13231,2020,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13231,2021,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13231,2022,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13231,2023,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13231,2024,1,suppressed_1_9,1,9,1.362638888888889,1.0,3.0,0.36263888888888896,0.13150696373456794,True
13265,2019,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13265,2020,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13265,2021,1,suppressed_1_9,1,9,1.0694444444444444,1.0,2.0,0.06944444444444442,0.004822530864197527,True
13265,2022,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13265,2023,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13265,2024,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13275,2019,2,suppressed_1_9,1,9,2.053611111111111,1.0,4.0,0.053611111111111054,0.002874151234567895,True
13275,2020,1,suppressed_1_9,1,9,1.52125,1.0,3.0,0.52125,0.2717015625,True
