chain,chain_id,config_path,grand_total,iteration,mode,outputs,resume_source,saved_draws,seed,status,suppressed_cells_treated_as_zero,target_iteration,updated
chain_01,1,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_01/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_01/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_01/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_01/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_01/runtime_log.csv'}",,4500,18291,completed,False,300000,2026-06-17T22:15:03
chain_02,2,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_02/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_02/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_02/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_02/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_02/runtime_log.csv'}",,4500,18292,completed,False,300000,2026-06-17T21:55:13
chain_03,3,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_03/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_03/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_03/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_03/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_03/runtime_log.csv'}",,4500,18293,completed,False,300000,2026-06-17T22:29:31
chain_04,4,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_04/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_04/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_04/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_04/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_04/runtime_log.csv'}",,4500,18294,completed,False,300000,2026-06-17T21:47:44
chain_05,5,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_05/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_05/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_05/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_05/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_05/runtime_log.csv'}",,4500,18295,completed,False,300000,2026-06-17T21:46:25
chain_06,6,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_06/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_06/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_06/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_06/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_06/runtime_log.csv'}",,4500,18296,completed,False,300000,2026-06-17T22:26:04
chain_07,7,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_07/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_07/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_07/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_07/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_07/runtime_log.csv'}",,4500,18297,completed,False,300000,2026-06-17T22:11:25
chain_08,8,/scratch/pierpogb/EpilepsyMortalityOptionB/hpc/wahab/configs/bayes_constrained_hpc_production.yaml,58380,300000,production,"{'acceptance_rates': 'outputs/bayes_constrained/hpc/chains/chain_08/acceptance_rates.csv', 'draws_latent': 'outputs/bayes_constrained/hpc/chains/chain_08/draws_latent.npz', 'draws_params': 'outputs/bayes_constrained/hpc/chains/chain_08/draws_params.parquet', 'latent_validation': 'outputs/bayes_constrained/hpc/chains/chain_08/latent_validation.csv', 'runtime_log': 'outputs/bayes_constrained/hpc/chains/chain_08/runtime_log.csv'}",,4500,18298,completed,False,300000,2026-06-17T21:51:34
