query_id,row_type,year,state,state_fips,county,county_fips,urbanization,age_group,sex,race,hispanic_origin,place_of_death,deaths_raw,deaths,death_count_status,death_count_known,death_count_suppressed,death_count_zero,population,crude_rate,rate_status,notes
Q004_state_year_mc_g40_g41_2019_2024,state,2019,Alabama,01,,,,,,,,,103,103,exact,True,False,False,4903185,2.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,Alabama,01,,,,,,,,,120,120,exact,True,False,False,4921532,2.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,Alabama,01,,,,,,,,,137,137,exact,True,False,False,5039877,2.7,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,Alabama,01,,,,,,,,,163,163,exact,True,False,False,5074296,3.2,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,Alabama,01,,,,,,,,,168,168,exact,True,False,False,5108468,3.3,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,Alabama,01,,,,,,,,,177,177,exact,True,False,False,5157699,3.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,Alabama,01,,,,,,,,,868,868,aggregate_total,True,False,False,30205057,2.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,Alaska,02,,,,,,,,,16,16,exact,True,False,False,731545,2.2,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,Alaska,02,,,,,,,,,18,18,exact,True,False,False,731158,2.5,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,Alaska,02,,,,,,,,,24,24,exact,True,False,False,732673,3.3,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,Alaska,02,,,,,,,,,32,32,exact,True,False,False,733583,4.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,Alaska,02,,,,,,,,,21,21,exact,True,False,False,733406,2.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,Alaska,02,,,,,,,,,23,23,exact,True,False,False,740133,3.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,Alaska,02,,,,,,,,,134,134,aggregate_total,True,False,False,4402498,3.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,Arizona,04,,,,,,,,,168,168,exact,True,False,False,7278717,2.3,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,Arizona,04,,,,,,,,,218,218,exact,True,False,False,7421401,2.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,Arizona,04,,,,,,,,,244,244,exact,True,False,False,7276316,3.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,Arizona,04,,,,,,,,,221,221,exact,True,False,False,7359197,3.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,Arizona,04,,,,,,,,,230,230,exact,True,False,False,7431344,3.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,Arizona,04,,,,,,,,,258,258,exact,True,False,False,7582384,3.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,Arizona,04,,,,,,,,,1339,1339,aggregate_total,True,False,False,44349359,3.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,Arkansas,05,,,,,,,,,96,96,exact,True,False,False,3017804,3.2,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,Arkansas,05,,,,,,,,,111,111,exact,True,False,False,3030522,3.7,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,Arkansas,05,,,,,,,,,122,122,exact,True,False,False,3025891,4.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,Arkansas,05,,,,,,,,,132,132,exact,True,False,False,3045637,4.3,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,Arkansas,05,,,,,,,,,145,145,exact,True,False,False,3067732,4.7,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,Arkansas,05,,,,,,,,,137,137,exact,True,False,False,3088354,4.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,Arkansas,05,,,,,,,,,743,743,aggregate_total,True,False,False,18275940,4.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,California,06,,,,,,,,,892,892,exact,True,False,False,39512223,2.3,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,California,06,,,,,,,,,1149,1149,exact,True,False,False,39368078,2.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,California,06,,,,,,,,,1111,1111,exact,True,False,False,39237836,2.8,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,California,06,,,,,,,,,1176,1176,exact,True,False,False,39029342,3.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,California,06,,,,,,,,,1193,1193,exact,True,False,False,38965193,3.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,California,06,,,,,,,,,1182,1182,exact,True,False,False,39431263,3.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,California,06,,,,,,,,,6703,6703,aggregate_total,True,False,False,235543935,2.8,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,Colorado,08,,,,,,,,,178,178,exact,True,False,False,5758736,3.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,Colorado,08,,,,,,,,,202,202,exact,True,False,False,5807719,3.5,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,Colorado,08,,,,,,,,,224,224,exact,True,False,False,5812069,3.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,Colorado,08,,,,,,,,,299,299,exact,True,False,False,5839926,5.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,Colorado,08,,,,,,,,,245,245,exact,True,False,False,5877610,4.2,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,Colorado,08,,,,,,,,,295,295,exact,True,False,False,5957493,5.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,Colorado,08,,,,,,,,,1443,1443,aggregate_total,True,False,False,35053553,4.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,Connecticut,09,,,,,,,,,76,76,exact,True,False,False,3565287,2.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,Connecticut,09,,,,,,,,,67,67,exact,True,False,False,3557006,1.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,Connecticut,09,,,,,,,,,99,99,exact,True,False,False,3605597,2.7,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,Connecticut,09,,,,,,,,,91,91,exact,True,False,False,3626205,2.5,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,Connecticut,09,,,,,,,,,103,103,exact,True,False,False,3617176,2.8,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,Connecticut,09,,,,,,,,,119,119,exact,True,False,False,3675069,3.2,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,Connecticut,09,,,,,,,,,555,555,aggregate_total,True,False,False,21646340,2.6,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,Delaware,10,,,,,,,,,14,14,exact,True,False,False,973764,1.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,Delaware,10,,,,,,,,,30,30,exact,True,False,False,986809,3.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,Delaware,10,,,,,,,,,38,38,exact,True,False,False,1003384,3.8,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,Delaware,10,,,,,,,,,30,30,exact,True,False,False,1018396,2.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,Delaware,10,,,,,,,,,49,49,exact,True,False,False,1031890,4.7,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,Delaware,10,,,,,,,,,40,40,exact,True,False,False,1051917,3.8,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,Delaware,10,,,,,,,,,201,201,aggregate_total,True,False,False,6066160,3.3,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2019,District of Columbia,11,,,,,,,,,14,14,exact,True,False,False,705749,2.0,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2020,District of Columbia,11,,,,,,,,,33,33,exact,True,False,False,712816,4.6,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2021,District of Columbia,11,,,,,,,,,34,34,exact,True,False,False,670050,5.1,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2022,District of Columbia,11,,,,,,,,,33,33,exact,True,False,False,671803,4.9,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2023,District of Columbia,11,,,,,,,,,29,29,exact,True,False,False,678972,4.3,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,state,2024,District of Columbia,11,,,,,,,,,24,24,exact,True,False,False,702250,3.4,known_or_blank,
Q004_state_year_mc_g40_g41_2019_2024,aggregate_total,,District of Columbia,11,,,,,,,,,167,167,aggregate_total,True,False,False,4141640,4.0,known_or_blank,
