query_id,row_type,year,state,state_fips,county,county_fips,urbanization,age_group,sex,race,hispanic_origin,place_of_death,deaths_raw,deaths,death_count_status,death_count_known,death_count_suppressed,death_count_zero,population,crude_rate,rate_status,notes
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2022,,,,,NonCore (Nonmetro),,,,,,755,755,exact,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2023,,,,,NonCore (Nonmetro),,,,,,766,766,exact,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2024,,,,,NonCore (Nonmetro),,,,,,803,803,exact,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,aggregate_total,,,,,,NonCore (Nonmetro),,,,,,4210,4210,aggregate_total,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2019,,,,,Not Available,,,,,,76,76,exact,True,False,False,3565287.0,2.1,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2020,,,,,Not Available,,,,,,67,67,exact,True,False,False,3557006.0,1.9,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2021,,,,,Not Available,,,,,,99,99,exact,True,False,False,3605597.0,2.7,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2022,,,,,Not Available,,,,,,91,91,exact,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2023,,,,,Not Available,,,,,,103,103,exact,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,urbanization,2024,,,,,Not Available,,,,,,119,119,exact,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,aggregate_total,,,,,,Not Available,,,,,,555,555,aggregate_total,True,False,False,,,not_applicable,
Q005_urbanization_year_mc_g40_g41_2019_2024,aggregate_total,,,,,,,,,,,,58380,58380,aggregate_total,True,False,False,,,not_applicable,
