replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
4,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.248429799570198,1.282010821499617,0.9531727212531917,1.724295827813085,0.15121885296421378,432,2616.0,1.12,0.16201082149961699,0.026247506282980757,True
4,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.15323913479598672,1.1656036820163087,0.779177574819031,1.7436743400187398,0.20548747021104433,432,2616.0,1.27,-0.10439631798369131,0.010898591208551989,True
4,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.102788702125032,1.108257211940399,0.7551057499114775,1.626572235692676,0.19575825283600434,432,2616.0,1.23,-0.12174278805960093,0.01482130644452491,True
4,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.17928247722055365,1.196358640505183,0.8882500458474368,1.6113413147599667,0.15193085188065847,432,2616.0,1.1,0.09635864050518284,0.009284987600007063,True
4,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.11677491919708893,1.123866440459312,0.8378348203414698,1.5075474846890489,0.14985164739315088,432,2616.0,1.25,-0.12613355954068806,0.015909674842404298,True
4,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.4579194333043488,1.5807816395776144,1.110070026538055,2.2510927529669904,0.18035527193815537,432,2616.0,1.43,0.15078163957761448,0.022735102833713636,True
4,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-1.7999026660607518,0.16531497819656812,0.04790950096525789,0.5704305297596348,0.6319075398815782,236,2129.0,1.12,-0.954685021803432,0.9114234908558193,False
4,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-27.055192984383858,1.7786028343103646e-12,3.5503777082325355e-14,8.910116900749959e-11,1.9969103688877348,236,2129.0,1.27,-1.2699999999982214,1.6128999999954825,False
4,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-26.04231690155128,4.8973988360354665e-12,1.3646109355563756e-14,1.7576083214826826e-09,3.001533184312917,236,2129.0,1.23,-1.2299999999951026,1.5128999999879522,False
4,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-0.12924172533048717,0.8787615209509264,0.23024049558902776,3.3539791022791134,0.683361815319429,236,2129.0,1.1,-0.22123847904907368,0.04894646461194741,True
4,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.40591389651584686,1.5006733336924,0.5134805033300133,4.385795448611398,0.5471719974738736,236,2129.0,1.25,0.2506733336924001,0.06283712022446136,True
4,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,1.327279032408038,3.770769275149707,0.7970693116315697,17.838725840928344,0.7929044238370224,236,2129.0,1.43,2.3407692751497073,5.479200799484886,True
4,baseline_rate_3_4_kappa_4,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-0.5895776463939695,0.5545614563102594,0.36956928593617,0.8321535921090373,0.2070609168855887,432,2325.0,1.12,-0.5654385436897407,0.31972074668997474,False
