chain,block,accepted,proposed,acceptance_rate,type
1,transfer,8979,186781,0.048072341405175,count_move
1,interval_transfer,123503,468796,0.2634472137134276,count_move
1,interval_path,92235,467516,0.1972873655660982,count_move
1,swap_2x2,15534,561688,0.0276559228610901,count_move
1,cycle_swap,697,187219,0.0037229127385575,count_move
1,blocked_refresh,381,7680,0.049609375,count_move
1,beta,10981,24000,0.4575416666666667,parameter
1,state,16925,24000,0.7052083333333333,parameter
1,year,12176,24000,0.5073333333333333,parameter
1,log_sigma_state,10360,24000,0.4316666666666666,parameter
1,log_sigma_year,10534,24000,0.4389166666666667,parameter
1,log_kappa,7803,24000,0.325125,parameter
2,transfer,8866,187913,0.0471814084177252,count_move
2,interval_transfer,123331,467329,0.2639061560485226,count_move
2,interval_path,92236,468629,0.1968209393784849,count_move
2,swap_2x2,15294,561219,0.027251393840907,count_move
2,cycle_swap,709,186910,0.0037932694879888,count_move
2,blocked_refresh,341,7680,0.0444010416666666,count_move
2,beta,10988,24000,0.4578333333333333,parameter
2,state,17164,24000,0.7151666666666666,parameter
2,year,11669,24000,0.4862083333333333,parameter
2,log_sigma_state,10229,24000,0.4262083333333333,parameter
2,log_sigma_year,10563,24000,0.440125,parameter
2,log_kappa,7979,24000,0.3324583333333333,parameter
3,transfer,8977,187461,0.0478872938904625,count_move
3,interval_transfer,122827,468108,0.2623903030924487,count_move
3,interval_path,92118,467199,0.1971707987388671,count_move
3,swap_2x2,15347,562220,0.0272971434669702,count_move
3,cycle_swap,710,187012,0.0037965478151134,count_move
3,blocked_refresh,356,7680,0.0463541666666666,count_move
3,beta,10797,24000,0.449875,parameter
3,state,16988,24000,0.7078333333333333,parameter
3,year,0,24000,0.0,parameter
3,log_sigma_state,10472,24000,0.4363333333333333,parameter
3,log_sigma_year,9558,24000,0.39825,parameter
3,log_kappa,8058,24000,0.33575,parameter
4,transfer,8889,187524,0.0474019325526332,count_move
4,interval_transfer,122778,468148,0.262263215906081,count_move
4,interval_path,92212,467418,0.1972795228253939,count_move
4,swap_2x2,15339,561193,0.0273328427118656,count_move
4,cycle_swap,655,187717,0.0034892950558553,count_move
4,blocked_refresh,366,7680,0.04765625,count_move
4,beta,10831,24000,0.4512916666666666,parameter
4,state,17131,24000,0.7137916666666667,parameter
4,year,11422,24000,0.4759166666666666,parameter
4,log_sigma_state,10296,24000,0.429,parameter
4,log_sigma_year,10663,24000,0.4442916666666666,parameter
4,log_kappa,7867,24000,0.3277916666666666,parameter
