parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0258991931663604,205.49984164598249,389.7080402672739,0.009954196869407902,0.00715269530095105,-10.343932571819057,0.14244418519569718,4,1800,7200,205.49984164598249
kappa,kappa,1.0008707937675987,3836.379401897016,5373.408388520582,0.015087708289446777,0.01264549768598621,4.451129899856804,0.9789401684280897,4,1800,7200,3836.379401897016
primary_rurality_metro_other,metro_other vs metro_large,1.025951703972929,247.85307643627965,717.6978357443451,0.010127774328410171,0.007504108006838244,0.1570247944789775,0.15932381206350393,4,1800,7200,247.85307643627965
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0297624911469856,163.36234630526891,429.9539434906859,0.016913340538341103,0.012059281996389499,-0.039077944887266534,0.21644537540641895,4,1800,7200,163.36234630526891
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0196295403452111,176.24203171386756,390.08628786341666,0.016202552172805328,0.011341591861563772,0.08336762915052905,0.21476753934853096,4,1800,7200,176.24203171386756
sigma_state,sigma_state,1.0020288263099881,1166.7281746363733,1807.5649874739415,0.004124275141783881,0.005912480542828273,0.3096819334040276,0.16169415380059513,4,1800,7200,1166.7281746363733
sigma_year,sigma_year,1.5328205698333368,7.1820967082937575,4.221385156487643,0.029711158722776226,0.034575282977867654,0.1010797179219219,0.10086088301467855,4,1800,7200,7.1820967082937575
state_effect[13],state_effect[13],1.0134935876946702,509.80591523553727,1279.2718560394705,0.004971112119718645,0.0035427550043893325,0.12877039421526104,0.1115750702313056,4,1800,7200,509.80591523553727
state_effect[20],state_effect[20],1.0087944096049932,513.5996426519586,1030.0848098820065,0.006327585881455626,0.004378268176561251,-0.3037413607426887,0.14251313191299944,4,1800,7200,513.5996426519586
state_effect[21],state_effect[21],1.0070648137417575,773.1283511299791,1790.7437518419824,0.0038098286204920357,0.0026693095369765686,0.12455168924876969,0.10586228128476638,4,1800,7200,773.1283511299791
state_effect[29],state_effect[29],1.0023532107184225,1016.0572484315412,2208.3900980731823,0.0031709026017358935,0.002285531393615005,-0.050259896411455854,0.10108369738478223,4,1800,7200,1016.0572484315412
state_effect[48],state_effect[48],1.0040371783032682,594.6723007683486,1418.5344320726556,0.004486733307561498,0.0030754133756258854,-0.15148514333498067,0.1090825937177017,4,1800,7200,594.6723007683486
state_effect[51],state_effect[51],1.0023617034740566,951.0949086894856,1743.2879927972028,0.00316620610294495,0.002204882627552181,0.2521643170250945,0.09774722361535147,4,1800,7200,951.0949086894856
svi_quartile_Q2,SVI Q2 vs Q1,1.02008792683675,336.47370611565395,720.2838849809821,0.008146398109389495,0.005549039405891725,0.16093534997470108,0.14971588085987186,4,1800,7200,336.47370611565395
svi_quartile_Q3,SVI Q3 vs Q1,1.0213185737457158,243.30643008173416,545.9482410325963,0.00941199786506694,0.006750684757927844,0.18811374420141372,0.14657626867836016,4,1800,7200,243.30643008173416
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.017809682716185,177.27093605364877,394.99691911893154,0.01437147635158835,0.00997550483188642,0.5248070443087701,0.19138739391599327,4,1800,7200,177.27093605364877
year_effect[2019],year_effect[2019],1.1454510295607683,20.01480276094314,1193.237980966996,0.021289297808720707,0.01683851337768065,-0.07493164554258154,0.09004894201329118,4,1800,7200,20.01480276094314
year_effect[2020],year_effect[2020],1.0708870381325544,41.01885835082531,2045.120661039234,0.013292445395530822,0.012117235647807246,-0.04748153401748344,0.07651339631077173,4,1800,7200,41.01885835082531
year_effect[2021],year_effect[2021],1.5248690486867762,2117.9910467511677,1892.5076252037973,0.0014694961409113221,0.0014896034175437608,0.005985706626233607,0.06453537005342315,4,1800,7200,2117.9910467511677
year_effect[2022],year_effect[2022],1.5296855977565023,1353.9924813497805,1569.7170735669345,0.002032692336893743,0.002053161737084689,0.018021860206162345,0.06591135878822232,4,1800,7200,1353.9924813497805
year_effect[2023],year_effect[2023],1.0735957735681299,48.07742816986766,2224.477427265428,0.012484903969441975,0.010906245581651897,0.0449481958034228,0.07381965246364298,4,1800,7200,48.07742816986766
year_effect[2024],year_effect[2024],1.0915123070945334,30.562269267758573,1828.2643947832842,0.015366104342015258,0.013130049405203403,0.053457416924246236,0.07660441863628603,4,1800,7200,30.562269267758573
z_pct_age65,pct_age65 coefficient,1.02857029756567,206.2666101434071,503.0226181819718,0.0072186454635176376,0.005272486549224822,0.038720300964640096,0.10336589175862186,4,1800,7200,206.2666101434071
z_pct_male,pct_male coefficient,1.004508333123005,556.3893816318046,1098.845340814818,0.004042733014711126,0.0029235474932133745,-0.0246936552945226,0.09517074650873783,4,1800,7200,556.3893816318046
