replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
9,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.4627141132911717,1.5883791810033892,1.2361421553075551,2.040985668041781,0.1279177288185391,432,2622.0,1.12,0.46837918100338904,0.21937905719740547,False
9,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.7727338564160714,2.1656788229901376,1.6077164957729584,2.9172834742191336,0.15199949479713845,432,2622.0,1.27,0.8956788229901376,0.8022405539529982,False
9,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.25783652954439973,1.2941272497609564,0.9362894629203666,1.7887260349487661,0.16513628806208833,432,2622.0,1.23,0.0641272497609564,0.004112304161904084,True
9,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.1501826864668243,1.1620465135100317,0.9004365227726518,1.4996638468226222,0.13013178286145727,432,2622.0,1.1,0.06204651351003165,0.0038497698387505407,True
9,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.08405782315509636,1.0876917857613282,0.8825558980727656,1.3405082028188136,0.10662804833844043,432,2622.0,1.25,-0.1623082142386718,0.026343956409346586,True
9,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.17362521237526507,1.1896096312921374,0.8790268594185443,1.6099292754252332,0.15436991701475591,432,2622.0,1.43,-0.24039036870786257,0.05778752936750211,True
9,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-25.390981920943027,9.393699466141925e-12,3.5945735420468633e-12,2.4548555935218822e-11,0.490109100075994,194,2090.0,1.12,-1.1199999999906065,1.2543999999789586,False
9,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-1.6696782628765874,0.1883076414523577,0.055188727907944955,0.6425183035292417,0.6261828001231152,194,2090.0,1.27,-1.0816923585476423,1.1700583585403612,False
9,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-24.621863350752726,2.0270320364042115e-11,6.732626107610501e-12,6.102906668119276e-11,0.5623431063654964,194,2090.0,1.23,-1.2299999999797298,1.5128999999501351,False
9,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-0.1693690305431912,0.8441973113037218,0.31712466718839505,2.247283715678465,0.49953636733933865,194,2090.0,1.1,-0.2558026886962783,0.06543501554424508,True
9,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.163647941512929,1.177799587751929,0.5054038959313263,2.744758954325723,0.43165577395970167,194,2090.0,1.25,-0.07220041224807106,0.005212899528791409,True
9,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,1.910244476600038,6.754739972548987,1.1565001900361265,39.45223052261307,0.9004316885666604,194,2090.0,1.43,5.324739972548987,28.352855775260988,True
9,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-0.5831649289016636,0.5581291292750195,0.4280035141921093,0.727816745928565,0.13543823663426385,432,2328.0,1.12,-0.5618708707249807,0.3156988753692479,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.37736883804102833,1.4584421391206395,1.0472564667649025,2.0310721782731056,0.1689770317442654,432,2328.0,1.27,0.18844213912063945,0.03551043979636243,True
9,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-0.219856312282665,0.8026341183415387,0.5681994159648069,1.1337947731466884,0.176238023035184,432,2328.0,1.23,-0.42736588165846123,0.1826415968057139,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.040302548224989354,1.0411257172850044,0.776034226431408,1.3967718462325094,0.1499291845767946,432,2328.0,1.1,-0.05887428271499573,0.003466181165205245,True
9,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.2627741957117506,1.3005330198608205,1.012090668064416,1.6711804476796683,0.12793675301564167,432,2328.0,1.25,0.05053301986082048,0.0025535860962540772,True
9,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.4857613461777949,1.6254120391236668,1.1112384456577005,2.3774954036660216,0.19402358979298046,432,2328.0,1.43,0.1954120391236669,0.03818586503446952,True
9,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.9133965235295953,2.4927749395970125,2.028518185490021,3.063283801905781,0.10514844638345279,432,3280.0,1.12,1.3727749395970124,1.884511034785581,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,1.5397034060256805,4.663206986768104,3.494465105360967,6.222840619607966,0.1472056570045897,432,3280.0,1.27,3.3932069867681043,11.513853655051879,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,1.1111826430378495,3.037949080096386,2.15935478969398,4.274024193387145,0.17416998695869795,432,3280.0,1.23,1.8079490800963862,3.2686798762213694,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-0.13096887664339535,0.8772450767775246,0.6719265006455991,1.1453022376569446,0.13603951114115084,432,3280.0,1.1,-0.22275492322247548,0.049619755819850946,True
9,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,-0.2062852234262716,0.8136009851249812,0.6546895030191415,1.0110847355024513,0.11087192525806662,432,3280.0,1.25,-0.43639901487501875,0.19044410018388683,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,-0.23910242290674066,0.7873342371816524,0.5827952638990753,1.063658611243903,0.15347801441195374,432,3280.0,1.43,-0.6426657628183475,0.41301928269888855,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,1.210449123566308,3.354991119805386,2.621839317734855,4.293156082386323,0.1258025624648312,432,4232.0,1.12,2.234991119805386,4.995185305608933,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,1.8134852116610622,6.131780788913315,4.4286683308186685,8.489851313009936,0.16601340577449786,432,4232.0,1.27,4.861780788913315,23.636912439446572,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,1.401142418451347,4.059835349379824,2.7567064621412816,5.978969212148668,0.19750293984844286,432,4232.0,1.23,2.8298353493798243,8.007968104599632,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-0.16063448360824936,0.8516032891874981,0.6242649542725861,1.161731340501126,0.15844179128474406,432,4232.0,1.1,-0.24839671081250203,0.061700925942469766,True
9,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,-0.3038497985942864,0.737971702513611,0.5680266345107131,0.9587617914782237,0.1335393729703416,432,4232.0,1.25,-0.512028297486389,0.26217297742681006,False
9,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,-0.3749782246769684,0.6873042448999793,0.492549024732566,0.9590662072958478,0.16999135512391142,432,4232.0,1.43,-0.7426957551000206,0.5515969846435897,False
9,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.5357950151357082,1.7088062291887993,1.2197399339088888,2.3939682941729123,0.1720190551231676,432,2622.0,1.12,0.5888062291887992,0.34669277553153277,False
9,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.7195131695134971,2.053433293339325,1.3520593117772945,3.1186415074140803,0.21320628734551422,432,2622.0,1.27,0.7834332933393249,0.6137677251125007,False
9,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.26534988392144987,1.30388710511102,0.8230622533620814,2.0656050935759276,0.23473128729183157,432,2622.0,1.23,0.07388710511101992,0.005459304301686906,True
9,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.06888495391741098,1.0713129517000188,0.7746051093128855,1.481672953975589,0.16545248457879655,432,2622.0,1.1,-0.028687048299981255,0.0008229467401654574,True
9,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,-0.05285072470866463,0.9485215927519132,0.7147702335448874,1.2587166752238932,0.14435888515788475,432,2622.0,1.25,-0.30147840724808683,0.0908892300368433,True
9,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.05918194690600542,1.0609682630725545,0.7366752955341229,1.5280187377955212,0.18611735036648874,432,2622.0,1.43,-0.3690317369274454,0.13618442285968727,True
