county_fips,year,complete_count,public_status,public_lower,public_upper,posterior_mean,posterior_lower_95,posterior_upper_95,absolute_error,squared_error,covered_95
13005,2019,3,suppressed_1_9,1,9,1.2773611111111112,1.0,3.0,1.7226388888888888,2.9674847415123455,True
13005,2020,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13005,2021,1,suppressed_1_9,1,9,1.3720833333333333,1.0,3.0,0.3720833333333333,0.13844600694444442,True
13005,2022,1,suppressed_1_9,1,9,1.3375,1.0,3.0,0.3374999999999999,0.11390624999999995,True
13005,2023,1,suppressed_1_9,1,9,1.280138888888889,1.0,3.0,0.28013888888888894,0.07847779706790126,True
13005,2024,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13015,2019,7,suppressed_1_9,1,9,4.767222222222222,1.0,8.0,2.2327777777777778,4.985296604938272,True
13015,2020,2,suppressed_1_9,1,9,2.6955555555555555,1.0,5.0,0.6955555555555555,0.4837975308641974,True
13015,2021,5,suppressed_1_9,1,9,6.31,3.0,9.0,1.3099999999999996,1.716099999999999,True
13015,2022,0,zero,0,0,0.0,0.0,0.0,0.0,0.0,True
13015,2023,5,suppressed_1_9,1,9,5.102777777777778,2.0,9.0,0.10277777777777786,0.010563271604938288,True
13015,2024,5,suppressed_1_9,1,9,5.124444444444444,2.0,9.0,0.12444444444444436,0.015486419753086398,True
13023,2019,1,suppressed_1_9,1,9,1.3545833333333333,1.0,3.0,0.35458333333333325,0.1257293402777777,True
13023,2020,1,suppressed_1_9,1,9,1.2102777777777778,1.0,2.0,0.21027777777777779,0.044216743827160496,True
13023,2021,1,suppressed_1_9,1,9,1.4584722222222222,1.0,3.0,0.45847222222222217,0.21019677854938268,True
13023,2022,1,suppressed_1_9,1,9,1.3916666666666666,1.0,3.0,0.3916666666666666,0.15340277777777772,True
13023,2023,2,suppressed_1_9,1,9,1.3386111111111112,1.0,3.0,0.6613888888888888,0.4374352623456789,True
13023,2024,2,suppressed_1_9,1,9,1.36,1.0,3.0,0.6399999999999999,0.40959999999999985,True
13121,2019,38,exact,38,38,38.0,38.0,38.0,0.0,0.0,True
13121,2020,52,exact,52,52,52.0,52.0,52.0,0.0,0.0,True
13121,2021,33,exact,33,33,33.0,33.0,33.0,0.0,0.0,True
13121,2022,35,exact,35,35,35.0,35.0,35.0,0.0,0.0,True
