replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
5,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.10675782769974718,1.1126647652636168,0.8506452019973268,1.455392773570279,0.13699897141093267,432,2718.0,1.12,-0.0073352347363833115,5.380566863784435e-05,True
5,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.2335840584389556,1.2631189992398426,0.9169105783153987,1.740049295943287,0.16343335989186522,432,2718.0,1.27,-0.0068810007601574075,4.734817146128682e-05,True
5,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.20173351708037257,1.2235219169717655,0.8499908149081163,1.7612024213133288,0.18584859827907346,432,2718.0,1.23,-0.006478083028234494,4.196555972069979e-05,True
5,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-0.08667507420749115,0.9169749960600708,0.7076718466081687,1.1881822732237841,0.13219373062169557,432,2718.0,1.1,-0.18302500393992926,0.03349815206721112,True
5,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.11122546267336789,1.1176468661000005,0.8731703938385748,1.4305736040955177,0.125943889242727,432,2718.0,1.25,-0.13235313389999948,0.01751735205315119,True
5,baseline_rate_3_4_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.10597508681186585,1.1117941778239824,0.8322793828157959,1.4851819225190175,0.14773580851340382,432,2718.0,1.43,-0.31820582217601756,0.10125494526671532,True
5,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-49.12982074995125,4.60457924292266e-22,0.0,inf,399.02394252536135,208,2231.0,1.12,-1.12,1.2544000000000002,True
5,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-55.4220780387796,8.521132768658712e-25,0.0,inf,114899.66825584676,208,2231.0,1.27,-1.27,1.6129,True
5,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-58.94235119003566,2.5215183194571732e-26,0.0,inf,21266.43881573119,208,2231.0,1.23,-1.23,1.5129,True
5,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-3.724959136853308,0.02411408578410907,0.005401214426916233,0.10765896097470182,0.7633532244745205,208,2231.0,1.1,-1.075885914215891,1.1575305004081635,False
