parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0097823387142786,183.8255395045688,436.55286618183317,0.009364677887402388,0.006251717377564504,-10.177434940652109,0.1260682302404862,4,1800,7200,183.8255395045688
kappa,kappa,1.0016407064277513,3159.0897840416424,5632.729757846539,0.04665336362553015,0.041600911630558034,9.7519433778658,2.6446526934141605,4,1800,7200,3159.0897840416424
primary_rurality_metro_other,metro_other vs metro_large,1.0039276828416905,302.723839111723,618.02495030854,0.008532931713950304,0.006163748764154996,-0.006908962955823336,0.14805853671215555,4,1800,7200,302.723839111723
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0106118330127716,188.28226912438578,359.19048571470984,0.013719384943336183,0.009505334521428549,0.23306522123168102,0.18787849340572296,4,1800,7200,188.28226912438578
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0075458066950764,209.96797408516397,372.2745133456246,0.012753204602070665,0.008774786718695162,0.13953847708528994,0.184556951398918,4,1800,7200,209.96797408516397
sigma_state,sigma_state,1.0153075134599863,264.1747783450317,67.34543391056366,0.004826086210348727,0.00898173336189637,0.19721285444094214,0.122265505967351,4,1800,7200,264.1747783450317
sigma_year,sigma_year,1.006168456851878,306.71287314286593,99.1970572375825,0.0034046217197991873,0.005970186312244228,0.13521285956231155,0.09884051475228418,4,1800,7200,306.71287314286593
state_effect[13],state_effect[13],1.0157698871232674,319.3876619076198,1083.4100568794424,0.005147793875555988,0.003650520745697444,-0.12465545714444355,0.09537219070687489,4,1800,7200,319.3876619076198
state_effect[20],state_effect[20],1.0064792089276837,654.5041698116528,1826.1513587817647,0.0036146921098178663,0.002727572823000769,0.001392158305990412,0.09285038448344567,4,1800,7200,654.5041698116528
state_effect[21],state_effect[21],1.0030653442817334,1079.0858130765328,2157.3857094309255,0.0025028134211894353,0.00188766835356268,0.018469740402645454,0.08219494369876265,4,1800,7200,1079.0858130765328
state_effect[29],state_effect[29],1.0096096470994256,580.7062393426532,1672.5159017641097,0.0035236538053120903,0.0023205235994126594,0.1315005192388187,0.08583879206229167,4,1800,7200,580.7062393426532
state_effect[48],state_effect[48],1.0047799131995554,472.65338711164543,2016.7279042275013,0.0041321743655285395,0.0027144556007699036,0.12102624389402258,0.09005394097553744,4,1800,7200,472.65338711164543
state_effect[51],state_effect[51],1.0059986188782915,472.1576011273361,1502.6866649843478,0.004185003162694508,0.0027968215537706636,-0.1477332046970336,0.0908795780697005,4,1800,7200,472.1576011273361
svi_quartile_Q2,SVI Q2 vs Q1,1.0077084726393408,311.08836546399635,710.8826510736561,0.007896665326244669,0.005545318648639041,-0.005157998758674965,0.13884348450470244,4,1800,7200,311.08836546399635
svi_quartile_Q3,SVI Q3 vs Q1,1.0042604273780094,341.4102498087343,606.7725573429572,0.006783718751230243,0.004816402063947735,0.13504483779364895,0.12472721418714695,4,1800,7200,341.4102498087343
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0094695049348912,275.7320827904828,544.5800128669412,0.009284924056789556,0.006325644398023628,0.20499467980510638,0.15359141074484525,4,1800,7200,275.7320827904828
year_effect[2019],year_effect[2019],1.0027152860295279,706.9772579994986,3005.012268683233,0.0029461606861004167,0.001981426717864595,-0.09173628010160315,0.07912487310297404,4,1800,7200,706.9772579994986
year_effect[2020],year_effect[2020],1.0031105037353822,1600.6465773359268,2889.714674405392,0.0017471245532238813,0.0013670775543803537,-0.04957287000839554,0.06903994414235652,4,1800,7200,1600.6465773359268
year_effect[2021],year_effect[2021],1.0081807138758,2467.5625100025104,3514.8476966148933,0.0013026876208121654,0.0010842085517863574,-0.00855332628381014,0.0645308091144808,4,1800,7200,2467.5625100025104
year_effect[2022],year_effect[2022],1.0010400522324383,1715.5776294668228,3071.776124971865,0.0015871890443195738,0.0012654710393930348,-0.029274485718710906,0.06454299666597933,4,1800,7200,1715.5776294668228
year_effect[2023],year_effect[2023],1.0056413303729546,502.36042479332315,859.6163442453179,0.0033736186116617413,0.0022857114244765344,0.10650647566676731,0.08118535058424935,4,1800,7200,502.36042479332315
year_effect[2024],year_effect[2024],1.0011532567529138,974.7705622465704,2796.479235848994,0.0022873372060845765,0.0015607078285384483,0.07263048644575242,0.07120514910538321,4,1800,7200,974.7705622465704
z_pct_age65,pct_age65 coefficient,1.0071169737545762,207.92657232775738,420.04120783742934,0.006205794706922309,0.004172883165708431,0.1975997013420526,0.08976683853091595,4,1800,7200,207.92657232775738
z_pct_male,pct_male coefficient,1.0021955051671005,794.8672308541647,1662.6250415173874,0.002913365245993422,0.0020340474387088234,-0.14120993989226166,0.08184803504272091,4,1800,7200,794.8672308541647
