replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
16,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.017125840796303637,1.0172733287566054,0.7324771716649338,1.4128017437694655,0.16757599200785903,432,2478.0,1.12,-0.10272667124339474,0.010552768984748504,True
16,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.13055807264481584,1.1394641096667362,0.7903231287193302,1.6428450718917336,0.1866691153560815,432,2478.0,1.27,-0.13053589033326385,0.017039618665097886,True
16,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.21018609511822284,1.2339076627844798,0.8516218823348546,1.7877982610122802,0.18918303359995217,432,2478.0,1.23,0.003907662784479848,1.5269828437208803e-05,True
16,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.1919188705554643,1.2115722187963907,0.9133410701112242,1.6071840951819363,0.14416569792590572,432,2478.0,1.1,0.11157221879639057,0.012448360007149648,True
16,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.3189258716884005,1.3756493465629311,1.042520694514139,1.8152264359423265,0.14147160527638544,432,2478.0,1.25,0.12564934656293114,0.015787758291691576,True
16,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.17130828993176717,1.186856588563196,0.8506321612702409,1.6559784898238228,0.16994070240312137,432,2478.0,1.43,-0.24314341143680385,0.05911871852512687,True
16,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-25.92373201245546,5.5139933328693895e-12,8.717174883125108e-13,3.4878412883266826e-11,0.941111730781895,221,2012.0,1.12,-1.119999999994486,1.2543999999876487,False
16,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-24.724222163705498,1.82981315258692e-11,4.857007821235122e-13,6.893577891189481e-10,1.8515109548740474,221,2012.0,1.27,-1.269999999981702,1.612899999953523,False
16,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-24.2258456896397,3.011957902645938e-11,6.007994582316425e-13,1.5099698049017857e-09,1.997280360493061,221,2012.0,1.23,-1.2299999999698803,1.5128999999259056,False
16,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.45957772159201327,1.5834052059693742,0.4517914837648406,5.549400855010163,0.6398531868809433,221,2012.0,1.1,0.4834052059693741,0.23368059315829298,True
16,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.41186200390604827,1.5096260994491861,0.31751775082281736,7.17746001359743,0.7954507949055495,221,2012.0,1.25,0.25962609944918613,0.06740571151519868,True
