parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0188024560842939,198.5551698883114,349.3802610971334,0.010367830798920433,0.00742075784303591,-10.394859564016503,0.1465595822609784,4,1800,7200,198.5551698883114
kappa,kappa,1.000290584730776,3894.8847809877752,5591.559091951825,0.010307870980342014,0.008749553690189682,3.355334381919773,0.6455851340654065,4,1800,7200,3894.8847809877752
primary_rurality_metro_other,metro_other vs metro_large,1.0127748150470162,272.2384628004423,683.1105010263826,0.010387182350616574,0.007172418791849385,-0.042665905772155906,0.17131181418973762,4,1800,7200,272.2384628004423
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.022671584562001,207.8120231940197,590.9824233326045,0.014485789585018746,0.010021273585763114,0.22193188416961276,0.20851979529770073,4,1800,7200,207.8120231940197
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0343689196586123,168.93752616682647,365.9672287731588,0.01629817341615502,0.01135348389501491,0.3392952912837295,0.21147849827973944,4,1800,7200,168.93752616682647
sigma_state,sigma_state,1.0045935794832996,524.1495879988414,579.7474485488419,0.004197580048304193,0.00812038349365301,0.16681863449623693,0.12036096566663908,4,1800,7200,524.1495879988414
sigma_year,sigma_year,1.6325694268601412,6.6537055177375715,4.211287539423028,0.023018292871335902,0.04311845922995995,0.07172408764082581,0.08728885974012719,4,1800,7200,6.6537055177375715
state_effect[13],state_effect[13],1.0040442847936104,890.0087350103636,1395.1599932861193,0.003161937221406472,0.0027247124325996052,-0.030186344651336038,0.0925374189917827,4,1800,7200,890.0087350103636
state_effect[20],state_effect[20],1.0048699324325718,645.3972215494315,844.0409130111352,0.004371157772155254,0.004111048734391438,0.006912961178259004,0.10782352802651049,4,1800,7200,645.3972215494315
state_effect[21],state_effect[21],1.0018125093545125,688.7354898409857,1506.0039794287397,0.0038881408783075803,0.0027898957902282476,0.09707834983224554,0.09999316111801937,4,1800,7200,688.7354898409857
state_effect[29],state_effect[29],1.0026307840071982,923.1096966472413,1565.9684078170196,0.0030617486696920618,0.002409323700866214,0.07285301796067457,0.09032118153696846,4,1800,7200,923.1096966472413
state_effect[48],state_effect[48],1.002108161894566,1020.1384630902463,1834.658454108826,0.0028098345422002805,0.002329217237999346,-0.008296844726681272,0.08894801414732315,4,1800,7200,1020.1384630902463
state_effect[51],state_effect[51],1.0047650289216892,541.9376677382418,1481.6639135661906,0.004593200231967896,0.0030363631755770644,-0.13836113959316182,0.10735595518016491,4,1800,7200,541.9376677382418
svi_quartile_Q2,SVI Q2 vs Q1,1.008441425730818,264.9255835930597,448.46174451708396,0.010245170682562909,0.00747190831604853,0.18581711242529506,0.16565085487412526,4,1800,7200,264.9255835930597
svi_quartile_Q3,SVI Q3 vs Q1,1.0129701990792026,276.68414803456295,420.10292998340225,0.009350746261455418,0.006848478865168942,0.36446262888211867,0.15491786242663058,4,1800,7200,276.68414803456295
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0160825043159825,214.4668915088002,465.3547896570267,0.012753408054460449,0.008764102454199871,0.14487397129043234,0.18671366539030798,4,1800,7200,214.4668915088002
year_effect[2019],year_effect[2019],1.1552840264985922,34.85940036191522,951.6323428209568,0.014909419018508084,0.015671070517417646,-0.0476200207028852,0.07850958465087464,4,1800,7200,34.85940036191522
year_effect[2020],year_effect[2020],1.5790244453424582,1791.8568249866532,1235.54840394575,0.0011852233325315036,0.0015368188843223143,-0.003591694891567831,0.05372868124719147,4,1800,7200,1791.8568249866532
year_effect[2021],year_effect[2021],1.6086933563652646,589.2468365296862,1246.1847906409998,0.005870985560910076,0.006858711351867579,0.023037051618772036,0.06063829386530037,4,1800,7200,589.2468365296862
year_effect[2022],year_effect[2022],1.6138534638984126,2368.8915767895232,976.2144174587096,0.0011044691315165295,0.0012882521144359732,-0.0028103396948954357,0.05474930843693544,4,1800,7200,2368.8915767895232
year_effect[2023],year_effect[2023],1.6032477651703307,1921.4682699309162,792.7632384609143,0.0012086937533316731,0.0014360326193638773,-0.0062183592070657314,0.05479917748167309,4,1800,7200,1921.4682699309162
year_effect[2024],year_effect[2024],1.1930178921948442,44.029396818285115,737.3208522136308,0.011664627604648545,0.013107384821478427,0.03720336287764216,0.06652781799819002,4,1800,7200,44.029396818285115
z_pct_age65,pct_age65 coefficient,1.0174770492642293,254.01117620078367,629.796222750465,0.006401930811024892,0.004405541829567454,0.12717038970044162,0.1020134245536629,4,1800,7200,254.01117620078367
z_pct_male,pct_male coefficient,1.004137466517543,590.8652241612314,1130.109068746962,0.003901026911753797,0.0028316567675618584,-0.20910929632041872,0.09371782193978162,4,1800,7200,590.8652241612314
