parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0092044001066998,242.04452355051143,405.1818500015029,0.008492940662117981,0.005945152455858918,-10.150146891858713,0.13079238836557638,4,1800,7200,242.04452355051143
kappa,kappa,1.0009662852281247,3868.8851589224882,5775.038188499748,0.0135949505363558,0.01179391965876137,3.8632599258351346,0.8536023606552261,4,1800,7200,3868.8851589224882
primary_rurality_metro_other,metro_other vs metro_large,1.0159566952890873,300.5688756171569,654.2100686781283,0.009886037272716261,0.007029603000244317,0.04611321877018483,0.17127867094093968,4,1800,7200,300.5688756171569
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0177259891032768,194.46305675411782,350.8813181914654,0.015123548114025206,0.01116768492541711,0.028643217240929778,0.21049291512765064,4,1800,7200,194.46305675411782
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0304385395332334,173.111272498955,391.90658177644605,0.01653346064222283,0.011625103017563164,0.019943532489826794,0.21751931893829118,4,1800,7200,173.111272498955
sigma_state,sigma_state,1.0057649724366375,856.8993134974501,862.419809044396,0.003868653611484028,0.006068962038808932,0.24567511805587336,0.1410758738937056,4,1800,7200,856.8993134974501
sigma_year,sigma_year,1.0239304440050963,142.39798121273955,86.25652887569528,0.003466793136338329,0.006208542646920573,0.07625102554625848,0.07115319287085037,4,1800,7200,142.39798121273955
state_effect[13],state_effect[13],1.008701221588192,455.86377082413924,772.674165733627,0.005798349913007445,0.0038981234687952534,0.28695412542390164,0.12370847056729602,4,1800,7200,455.86377082413924
state_effect[20],state_effect[20],1.00301652833297,612.6766501539546,1150.0422517416619,0.0045276645343271605,0.0034713316656950445,0.03151991728510037,0.1117164495927431,4,1800,7200,612.6766501539546
state_effect[21],state_effect[21],1.0047007115602007,759.235971028561,1320.285504400668,0.003905517918988804,0.0030266842747751245,-0.10197981628511178,0.10640390927464552,4,1800,7200,759.235971028561
state_effect[29],state_effect[29],1.005345954677211,1055.1834334173257,1669.1050355181621,0.003059378664132176,0.0023835750159854102,-0.06768547187409486,0.09864897529596953,4,1800,7200,1055.1834334173257
state_effect[48],state_effect[48],1.0048590862646458,794.5696562795875,1807.4445418182986,0.00348117902111889,0.0025180803381906203,-0.03993999145383093,0.09805099990770129,4,1800,7200,794.5696562795875
state_effect[51],state_effect[51],1.0041593698056495,975.3536751790299,1773.6333913280746,0.0030704303068564594,0.002171664624669306,-0.10886876309596441,0.09545746753889217,4,1800,7200,975.3536751790299
svi_quartile_Q2,SVI Q2 vs Q1,1.0019816224054003,361.446293524834,825.942271863172,0.008059148511258453,0.005638799775590461,0.11039886670369907,0.15253801129950811,4,1800,7200,361.446293524834
svi_quartile_Q3,SVI Q3 vs Q1,1.013415591929272,265.7013064685732,627.2177568973071,0.009379673445171204,0.006769622873650387,0.21027959995054965,0.1528000078136693,4,1800,7200,265.7013064685732
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0246870890127746,198.6366341521975,283.2079155350972,0.013524649671882607,0.009572410194855857,0.3775893263983601,0.19017527986248053,4,1800,7200,198.6366341521975
year_effect[2019],year_effect[2019],1.018771665812251,2164.996707664988,2388.5576878784304,0.0012898287673621897,0.0013748282813477299,-0.014052550574778845,0.05804174165359528,4,1800,7200,2164.996707664988
year_effect[2020],year_effect[2020],1.0192049548405129,2229.4388974655485,2126.929202903853,0.0012498231532572972,0.0013531624029509536,-0.008551609839497798,0.05682521120606336,4,1800,7200,2229.4388974655485
year_effect[2021],year_effect[2021],1.0033400234277272,1633.3295157452835,1864.8319174318433,0.0015894575860580572,0.001675209895458507,-0.022659516883987377,0.059980628180677766,4,1800,7200,1633.3295157452835
year_effect[2022],year_effect[2022],1.0016179267935146,1310.8645535500514,1921.022701197077,0.0019045614298152016,0.002038402751003256,0.033731323091028456,0.06389390580202446,4,1800,7200,1310.8645535500514
year_effect[2023],year_effect[2023],1.0070211747954414,2725.6254235204538,2421.553258951311,0.001076630131237945,0.0011222176702466685,-0.012441452795149827,0.05522169240586048,4,1800,7200,2725.6254235204538
year_effect[2024],year_effect[2024],1.0058562025879725,1506.4320397712797,2258.724540006575,0.0016363982668952499,0.0016858588689980527,0.023973807002385387,0.059923792502849856,4,1800,7200,1506.4320397712797
z_pct_age65,pct_age65 coefficient,1.0116578459216288,245.61814605349255,440.26529230075977,0.0062513779577546835,0.00445237278458979,0.18108316264280783,0.09670393279473113,4,1800,7200,245.61814605349255
z_pct_male,pct_male coefficient,1.0092364300344983,671.1751231153158,1971.0925588101052,0.003481040857383486,0.0025592986172383813,-0.0307051921948953,0.09025681107417027,4,1800,7200,671.1751231153158
