replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
12,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.049965889424547494,1.0512352375255565,0.7784363314939191,1.4196350811306473,0.15328263471582926,432,3108.0,1.12,-0.06876476247444363,0.004728592558166651,True
12,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.29612395982972073,1.3446368274537757,0.9301923353165001,1.9437358588100626,0.18800401116273716,432,3108.0,1.27,0.07463682745377564,0.005570656012364678,True
12,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.39267188262130137,1.4809323899473836,1.0120858063749392,2.166971149858006,0.1942135338991639,432,3108.0,1.23,0.25093238994738365,0.06296706432470581,True
12,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.16410011788382453,1.1783322813218071,0.8437052161667473,1.6456778251453195,0.1704348128691683,432,3108.0,1.1,0.07833228132180703,0.006135946297078718,True
12,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.4059187880401378,1.500680674290418,1.1125534843968754,2.0242105370867587,0.15268417258935052,432,3108.0,1.25,0.25068067429041796,0.06284080046269862,True
12,baseline_rate_3_4_kappa_4,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.4934026161539703,1.6378798255330365,1.1533768466689396,2.3259096371111276,0.1789329531318736,432,3108.0,1.43,0.20787982553303652,0.0432140218636457,True
12,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-1.3425677286836533,0.2611741824125074,0.08881271310444915,0.7680426728842331,0.5503355841616995,234,2638.0,1.12,-0.8588258175874928,0.7375817849548254,False
12,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-22.12494638270588,2.4618289448834107e-10,4.776419741724877e-11,1.2688587020363378e-09,0.836631827744516,234,2638.0,1.27,-1.2699999997538172,1.6128999993746955,False
12,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-21.45744211423054,4.799006012353221e-10,1.6262728625235208e-10,1.416149727227541e-09,0.5521010237413752,234,2638.0,1.23,-1.2299999995200994,1.5128999988194445,False
12,baseline_rate_3_4_kappa_4,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,1.6289224501421047,5.098378001084465,1.3018004703184411,19.967313604967135,0.6965174319912459,234,2638.0,1.1,3.998378001084465,15.987026639556204,False
