parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0279406535316296,163.23953340486077,314.74643524001164,0.012367649400161499,0.008703405427283742,-10.724305710731535,0.1582736993946725,4,1800,7200,163.23953340486077
kappa,kappa,1.0000451827311245,3441.622335337046,5508.95350255587,0.08203066552758373,0.0960087520814601,13.712248500406462,4.9531233748417405,4,1800,7200,3441.622335337046
primary_rurality_metro_other,metro_other vs metro_large,1.0031103093140674,306.0925744532665,727.9222302370595,0.008679958769804695,0.006330102730516407,0.2508266938306823,0.1518941417369978,4,1800,7200,306.0925744532665
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0135735959748298,160.19123163625835,362.34199712498236,0.015710418383726894,0.010935669206428914,0.34906816716239336,0.19880522174260148,4,1800,7200,160.19123163625835
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.017018732984086,136.1269203603806,285.49995224836164,0.01799207973342613,0.012574012505746638,0.021555139676371907,0.20973842302918336,4,1800,7200,136.1269203603806
sigma_state,sigma_state,1.0108169760375338,649.9898154974114,622.2402539407731,0.004330228442708847,0.00648657008545719,0.22377329055689435,0.1335128811747489,4,1800,7200,649.9898154974114
sigma_year,sigma_year,1.0090147360220574,592.9590680484918,434.18504627982196,0.002490766682556377,0.00548705116478554,0.09400528780323224,0.08016430052392487,4,1800,7200,592.9590680484918
state_effect[13],state_effect[13],1.0082706984843517,321.30224951499974,689.4183522279897,0.005841768383989265,0.004142473456165341,0.12303874897789806,0.10302786115448234,4,1800,7200,321.30224951499974
state_effect[20],state_effect[20],1.003138747437672,517.3512693598406,875.6540600872762,0.004613362002957999,0.0037551531463599105,0.006456780005779791,0.10363635980080721,4,1800,7200,517.3512693598406
state_effect[21],state_effect[21],1.0070433154529943,531.6599299954815,959.5900221446992,0.004652893229362715,0.0030928635036738274,0.19323148003695104,0.10753329021112294,4,1800,7200,531.6599299954815
state_effect[29],state_effect[29],1.0119133649534449,1169.0776808372846,2121.4096721187425,0.0025948514351719723,0.0019585268971864973,-0.041417843841239345,0.0881578530408468,4,1800,7200,1169.0776808372846
state_effect[48],state_effect[48],1.0079502251086176,573.6175425149036,1379.630984196423,0.0041940870838529055,0.00288509047439841,-0.1073391080347946,0.09967820804616573,4,1800,7200,573.6175425149036
state_effect[51],state_effect[51],1.0148785679609866,455.19641567519665,856.146891597484,0.004929574683006321,0.0031922957149939555,-0.17397005714459496,0.10466920707564285,4,1800,7200,455.19641567519665
svi_quartile_Q2,SVI Q2 vs Q1,1.0191156564012147,235.54191145304208,419.5724539666529,0.010755066951932324,0.008167759008382059,0.06719531096140856,0.16436723285738425,4,1800,7200,235.54191145304208
svi_quartile_Q3,SVI Q3 vs Q1,1.009465011488585,253.5452312175561,534.758615281519,0.00937786756183334,0.006523624718132573,0.2055362732495852,0.1487912402289438,4,1800,7200,253.5452312175561
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0148394494271396,192.24309164034332,459.38987284728057,0.012006538613076939,0.007900101482829798,0.4460455035128101,0.16630064894804528,4,1800,7200,192.24309164034332
year_effect[2019],year_effect[2019],1.001590772573258,1913.7284765802692,2832.596481904265,0.0014961690920876278,0.0012940035315577522,-0.03640853813975854,0.062476595399668246,4,1800,7200,1913.7284765802692
year_effect[2020],year_effect[2020],1.0051126619313393,2516.755069293914,2590.8600688735564,0.0011705620187366687,0.0011795939522184203,-0.009301411988882395,0.05663936319506055,4,1800,7200,2516.755069293914
year_effect[2021],year_effect[2021],1.0023689850926334,2579.055404683864,3081.930795050915,0.0011772270338856726,0.0010602734564585654,0.025033637082205743,0.05771885707221008,4,1800,7200,2579.055404683864
year_effect[2022],year_effect[2022],1.0022473601437407,1313.4360690397648,2654.0390423328067,0.0018695572292695205,0.001711464710786722,-0.04284756148970871,0.06562566105036939,4,1800,7200,1313.4360690397648
year_effect[2023],year_effect[2023],1.0038266718250823,3049.7717016223182,2971.11089647769,0.0010381698708782524,0.0009643407022041691,0.0004520565656076199,0.056415330784632484,4,1800,7200,3049.7717016223182
year_effect[2024],year_effect[2024],1.002921077469495,991.947030077018,2654.3798378671945,0.0022615134705601587,0.0018011552802435036,0.06307181797053629,0.07022043938890767,4,1800,7200,991.947030077018
z_pct_age65,pct_age65 coefficient,1.0154765799626946,160.36522098393812,380.2975012188187,0.008591396306364161,0.005759523926009758,0.055257713312733596,0.10871829189157453,4,1800,7200,160.36522098393812
z_pct_male,pct_male coefficient,1.0118608383370138,320.1432414331615,1180.7631808376657,0.005518066661671221,0.0037991786714293356,-0.17516498336805536,0.0984485598927868,4,1800,7200,320.1432414331615
