replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
7,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.10183865766375455,1.107204818304053,0.8767342043592153,1.3982601609249352,0.11907656322272246,432,3640.0,1.12,-0.012795181695947067,0.00016371667463229884,True
7,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.06029928808934176,1.062154389137447,0.8206243881264361,1.374772627632561,0.13162707532329698,432,3640.0,1.27,-0.20784561086255304,0.043199797954827826,True
7,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.18641889704350734,1.2049268949892304,0.8890427306245502,1.6330472903686732,0.15511677332780321,432,3640.0,1.23,-0.025073105010769536,0.0006286605948810764,True
7,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.11495112738020027,1.1218186100177545,0.9008712797834943,1.3969553942097206,0.11191021565576784,432,3640.0,1.1,0.021818610017754425,0.00047605174310685373,True
7,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.11820454336748011,1.1254742961276991,0.9127340726809967,1.3878000494968399,0.10689553662322315,432,3640.0,1.25,-0.12452570387230089,0.015506650924891972,True
7,higher_rate_5_0_kappa_10,oracle_complete_counts,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.10789004744093467,1.113925259719871,0.8520108588872486,1.456354072602481,0.13675819107252454,432,3640.0,1.43,-0.31607474028012894,0.09990324144315096,True
7,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-0.9303280519803357,0.3944242974738042,0.12136056705146125,1.2818869441483118,0.6013577650501548,185,3043.0,1.12,-0.725575702526196,0.5264601000963828,True
7,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-27.35596176175225,1.316608818780459e-12,1.0030446577039018e-13,1.7281970133399495e-11,1.3135736811480647,185,3043.0,1.27,-1.2699999999986835,1.6128999999966562,False
7,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-29.241632195947098,1.9976550406152218e-13,1.5603212628523311e-18,2.5575666731608697e-08,6.000003949061575,185,3043.0,1.23,-1.2299999999998001,1.5128999999995083,False
7,higher_rate_5_0_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.11846391291691068,1.1257662477488248,0.487641892916232,2.598935126330863,0.42685606194863046,185,3043.0,1.1,0.025766247748824744,0.0006638995230538162,True
