parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0139768252352246,205.85966868142424,604.3677384673471,0.008234645371452787,0.005693555563364859,-9.871754859451638,0.11824697099749112,4,1800,7200,205.85966868142424
kappa,kappa,1.1638444401993038,16.324382154154797,64.04569691246665,0.47141018064322937,0.4173308714595038,7.902931538900644,2.0676542368282798,4,1800,7200,16.324382154154797
primary_rurality_metro_other,metro_other vs metro_large,1.0126388543992655,258.42841110300014,791.0644583406544,0.008442267189870394,0.0059193227676984615,0.11594966333535581,0.1357206332685499,4,1800,7200,258.42841110300014
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0103467248420277,196.44790849667336,336.99485127421985,0.011619660122956838,0.008503586369671249,0.15466721662321267,0.1608745800539412,4,1800,7200,196.44790849667336
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0200141217255783,150.36009866384603,294.46385925742663,0.014044164181864913,0.01029339425494022,0.2168512080170659,0.17216097696320812,4,1800,7200,150.36009866384603
sigma_state,sigma_state,1.0039214717074283,1336.3121158551762,2334.4692866696532,0.0035029543222532358,0.005645773375207232,0.3145075027602607,0.155921396112472,4,1800,7200,1336.3121158551762
sigma_year,sigma_year,1.527562644105414,7.161724213203629,4.147076980280423,0.05973569885007619,0.07187239411684004,0.20298481112184144,0.16582397556624576,4,1800,7200,7.161724213203629
state_effect[13],state_effect[13],1.016908364871852,461.5663136788829,906.163020510226,0.004564757533744459,0.003241233656197108,0.37620360987804446,0.09764691085713584,4,1800,7200,461.5663136788829
state_effect[20],state_effect[20],1.0052346113998518,519.9491556538779,1319.2930754085187,0.0050418611892142275,0.0035270392509578366,-0.23799473225740642,0.11502252354066576,4,1800,7200,519.9491556538779
state_effect[21],state_effect[21],1.005451162733903,975.2862893782795,2204.556769053584,0.0028146354264624697,0.0020433313915741466,0.03794166837836807,0.08799379522487615,4,1800,7200,975.2862893782795
state_effect[29],state_effect[29],1.0038451092769727,1008.5559248595325,2438.135064917951,0.002732767114745146,0.001908052320728449,-0.19618042739924532,0.08636066861802107,4,1800,7200,1008.5559248595325
state_effect[48],state_effect[48],1.0065862222946858,700.0016754677794,1516.3304918921096,0.00334640037602738,0.0023655537226682593,0.027998347382221983,0.08824771117857784,4,1800,7200,700.0016754677794
state_effect[51],state_effect[51],1.0047577544370723,1133.7673907271978,2709.6745873074165,0.002355327858921419,0.0016636589871077583,-0.007968465981982784,0.0792881159110437,4,1800,7200,1133.7673907271978
svi_quartile_Q2,SVI Q2 vs Q1,1.0133467229988287,273.8196634972175,681.039202291124,0.007802763901691246,0.005567324945509793,0.16573918981007016,0.129092353360856,4,1800,7200,273.8196634972175
svi_quartile_Q3,SVI Q3 vs Q1,1.022284937580108,253.00745607712523,650.1260483778901,0.008119056421437816,0.005734488315030384,0.17232076680155362,0.12922446702309381,4,1800,7200,253.00745607712523
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0162150925712845,208.63991681977984,549.3056620622833,0.010757677471236548,0.007205123223539487,0.10853915881278176,0.1551369145836026,4,1800,7200,208.63991681977984
year_effect[2019],year_effect[2019],1.5250677505513748,7.340273752480933,2456.7782008741756,0.06208099170320285,0.030025976482818583,-0.21349256090573243,0.1452264005019426,4,1800,7200,7.340273752480933
year_effect[2020],year_effect[2020],1.3928371529080494,8.693728714624383,2149.9011839382893,0.03609769653638741,0.01853332922282218,-0.12357685892431154,0.09861092451499791,4,1800,7200,8.693728714624383
year_effect[2021],year_effect[2021],1.5246518324646938,2847.2069706234356,3018.2930516907886,0.0011866199258977188,0.0010221589931881448,0.008741599769636805,0.06247715647819618,4,1800,7200,2847.2069706234356
year_effect[2022],year_effect[2022],1.3339594950120723,9.607031485608172,4.469184347827097,0.031077570493254072,0.01659627626467878,0.10642602659390002,0.0893664440382187,4,1800,7200,9.607031485608172
year_effect[2023],year_effect[2023],1.2765629821284736,10.963475188533332,4.758362365015535,0.027037646482662017,0.014948717777348706,0.09219887305679313,0.0829421187260195,4,1800,7200,10.963475188533332
year_effect[2024],year_effect[2024],1.4310818751421264,8.0812195043379,4.174954006373889,0.038072186369285506,0.01867908446345296,0.12970292040971404,0.09905030964235377,4,1800,7200,8.0812195043379
z_pct_age65,pct_age65 coefficient,1.0095521059142971,215.7994173606787,487.0029090641166,0.005578599905808255,0.0038966929749372306,0.11981943781600304,0.08160593227425819,4,1800,7200,215.7994173606787
z_pct_male,pct_male coefficient,1.0079239237834914,806.3879282511859,1688.628039692858,0.0025624765709317513,0.0017769777496874244,-0.041663779878273924,0.07286926762988694,4,1800,7200,806.3879282511859
