parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0288413720761471,163.99384238156009,438.6980674842357,0.01029796199611094,0.006883737280408083,-10.170986579685533,0.1320284130781306,4,1800,7200,163.99384238156009
kappa,kappa,1.1625129364164006,16.442850290133983,173.0937914552461,0.5388157485826659,0.5273791588478351,7.4862766322545875,2.2307535659356175,4,1800,7200,16.442850290133983
primary_rurality_metro_other,metro_other vs metro_large,1.0142156030502139,227.60978463044069,626.5305581074145,0.010225507023795221,0.007291160954834185,0.031152617236173692,0.1543445075091453,4,1800,7200,227.60978463044069
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0236479879797813,162.33705920084867,380.1970956425193,0.014759685877649163,0.010454062916728728,0.3892324958206347,0.1881379043430395,4,1800,7200,162.33705920084867
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0155468102255212,132.57317814188056,274.4170389589976,0.017196145400872363,0.012595891128050402,0.2348259599279929,0.19816138861351745,4,1800,7200,132.57317814188056
sigma_state,sigma_state,1.0026047333763246,411.2871210587868,324.68733876997385,0.0041115088369839,0.00816146332942364,0.15292992985279874,0.11436657460247675,4,1800,7200,411.2871210587868
sigma_year,sigma_year,2.100478332592429,5.2959510432450205,4.285692950387784,0.07786449060684586,0.0945973153877347,0.15395929695730254,0.1879394899302716,4,1800,7200,5.2959510432450205
state_effect[13],state_effect[13],1.0059507338511386,799.8563681104104,1806.7022719247104,0.0028144893782220963,0.0022497356389900567,0.03861542796745977,0.07884077816697525,4,1800,7200,799.8563681104104
state_effect[20],state_effect[20],1.008888912458642,894.9799735215231,1297.3015211906113,0.002914054547090357,0.0025688923377227353,-0.011460133650930618,0.08376415408469688,4,1800,7200,894.9799735215231
state_effect[21],state_effect[21],1.0030642340666285,621.2988245362537,1672.4269515149629,0.0036854139736473748,0.002585303661230839,0.10922017503363912,0.09057709548050825,4,1800,7200,621.2988245362537
state_effect[29],state_effect[29],1.002799661378745,540.3295089245397,1622.3899367042484,0.004113654798603729,0.0027608086735535224,-0.11947136520463698,0.09768844425360634,4,1800,7200,540.3295089245397
state_effect[48],state_effect[48],1.005028428677175,650.6530423353335,1541.8158110911163,0.003250739328354184,0.0026470832223723967,0.042487626291891255,0.08221836144898541,4,1800,7200,650.6530423353335
state_effect[51],state_effect[51],1.008837919812092,636.1460922790624,1863.2061807297157,0.00315487831578354,0.002419390595428347,-0.05939173043742254,0.0785247642735041,4,1800,7200,636.1460922790624
svi_quartile_Q2,SVI Q2 vs Q1,1.0142507386246198,352.1674002929103,814.3801302852589,0.007752434167819352,0.0051743421338152264,-0.20548916193900174,0.1451333294892156,4,1800,7200,352.1674002929103
svi_quartile_Q3,SVI Q3 vs Q1,1.0195140745512568,254.30341928444045,633.8571189472123,0.008502911187746489,0.006151123278780239,0.007524329831993042,0.13541554944015408,4,1800,7200,254.30341928444045
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0180434630770112,174.5218338404414,627.2828485635704,0.012415003552896165,0.008646240254291714,0.2415943480380962,0.16394711793384767,4,1800,7200,174.5218338404414
year_effect[2019],year_effect[2019],2.1013954653395706,5.650888764391729,179.27259888105627,0.05393895967688142,0.02872491253058621,-0.10716074313238562,0.12381667062323866,4,1800,7200,5.650888764391729
year_effect[2020],year_effect[2020],2.103078574144778,9.183965066594064,154.95108793154253,0.029567834237744235,0.023890428440816906,-0.0583417515216796,0.08384943689060816,4,1800,7200,9.183965066594064
year_effect[2021],year_effect[2021],2.107192049055228,5.790649028517587,185.27581398684902,0.05209274463254952,0.028287075480366082,-0.10327071525956626,0.12074303651098053,4,1800,7200,5.790649028517587
year_effect[2022],year_effect[2022],2.099843952504868,17.998682256711856,116.82691484132891,0.018745627686457243,0.016902469572304898,0.037512879746076117,0.06844204362315397,4,1800,7200,17.998682256711856
year_effect[2023],year_effect[2023],2.1033567494739756,5.813657722330609,4.0896373423796355,0.047561601868818235,0.026000691577852883,0.09435772378354959,0.11074546269943125,4,1800,7200,5.813657722330609
year_effect[2024],year_effect[2024],2.1067059545583366,5.28926189758243,4.0198130641725625,0.0687081316479086,0.027917598454689153,0.13690260638400575,0.14896585802189402,4,1800,7200,5.28926189758243
z_pct_age65,pct_age65 coefficient,1.0214538541703433,159.08538037561422,362.83391687238094,0.00762819369480851,0.005379595591268884,0.10182486278138611,0.09615855042304608,4,1800,7200,159.08538037561422
z_pct_male,pct_male coefficient,1.007228566948307,519.6184766221595,1319.8878787927233,0.003743120599267883,0.0027051757167281506,-0.14510034212703785,0.08508853765140209,4,1800,7200,519.6184766221595
