parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0235880320438104,223.34052719464495,581.9901300136199,0.008198385025082881,0.005910779708559566,-10.132567557435683,0.1220709592579331,4,1800,7200,223.34052719464495
kappa,kappa,1.0005611971787836,4146.238471689386,6490.829065490689,0.04730678358091641,0.04201014405275735,10.60741474419899,3.04107945841765,4,1800,7200,4146.238471689386
primary_rurality_metro_other,metro_other vs metro_large,1.0164007724241921,262.0072365402717,750.2326606599773,0.008154594820268918,0.0058910598074308415,0.15729162936486918,0.1315756406106314,4,1800,7200,262.0072365402717
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.017194854522313,179.61407954397924,595.3874942763404,0.013349393691920211,0.00897730572579797,0.09949246389803691,0.1785809688187923,4,1800,7200,179.61407954397924
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0124914678927919,169.63480738285642,392.67095858734183,0.013859374661084872,0.009260230650931366,0.10568076981547392,0.1809063173806211,4,1800,7200,169.63480738285642
sigma_state,sigma_state,1.0063326381486153,557.1972450365909,590.6475352175793,0.004496079072408411,0.006667361758205428,0.22881527325473125,0.13255222200980046,4,1800,7200,557.1972450365909
sigma_year,sigma_year,1.5313783899229065,7.256274752459297,4.167083799664932,0.025174793600304106,0.0392216676472212,0.08694041540034858,0.09108576336443053,4,1800,7200,7.256274752459297
state_effect[13],state_effect[13],1.0061938165348532,780.2619927033619,1628.5113597046889,0.003069689020786974,0.002356196623993631,0.01939788269640529,0.08547230265002816,4,1800,7200,780.2619927033619
state_effect[20],state_effect[20],1.0133620022001062,367.93786691503345,612.3519952161089,0.006005128125374314,0.003953752189073925,0.22165237130714313,0.1157403640409699,4,1800,7200,367.93786691503345
state_effect[21],state_effect[21],1.0016061202823245,1096.1229237944012,2163.3275065009448,0.002503810515237109,0.0018581001226364998,-0.02411574169040649,0.08276204258011441,4,1800,7200,1096.1229237944012
state_effect[29],state_effect[29],1.0058110708362227,849.4037416291467,1319.2945109538991,0.0032453720143479567,0.002220828297701788,-0.17979631351090528,0.0946433126236829,4,1800,7200,849.4037416291467
state_effect[48],state_effect[48],1.0081901574920873,508.3313272769628,1330.6217498878625,0.004285178873293171,0.003007710825210043,-0.12782467023722602,0.09599548034691618,4,1800,7200,508.3313272769628
state_effect[51],state_effect[51],1.0067934334767343,688.0439172934199,1630.92722035931,0.0030297620244761504,0.0022145938318835724,0.09068647143498942,0.07883064072635729,4,1800,7200,688.0439172934199
svi_quartile_Q2,SVI Q2 vs Q1,1.0219988258238952,247.49708702936186,544.778690110562,0.009010644473494228,0.006484248404438219,-0.0014805108536720866,0.14186175349144006,4,1800,7200,247.49708702936186
svi_quartile_Q3,SVI Q3 vs Q1,1.0171767518367856,238.16288328185618,671.9454969183498,0.008197341168264979,0.005805206844602413,0.09322233437324882,0.12539236124258465,4,1800,7200,238.16288328185618
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.0157738057230954,161.166116705764,310.56671908540335,0.01269273132916328,0.008883282505805015,0.3055890299036389,0.15820225284220052,4,1800,7200,161.166116705764
year_effect[2019],year_effect[2019],1.1111513574119911,68.31356819363806,2392.1127012986276,0.008812066920642722,0.007952625106747473,-0.033008046742029694,0.058083848410422835,4,1800,7200,68.31356819363806
year_effect[2020],year_effect[2020],1.084695426278293,37.6808940948882,2674.388355197193,0.011240709240467125,0.009827200684750001,-0.04260749794244393,0.06398367924955391,4,1800,7200,37.6808940948882
year_effect[2021],year_effect[2021],1.0850171512403524,57.778312991269836,2023.2697143330154,0.009585183913484509,0.009026132821366318,-0.036512979817989136,0.06146859491984626,4,1800,7200,57.778312991269836
year_effect[2022],year_effect[2022],1.5300607084400804,2689.0072093339586,1956.075213583394,0.0010492765971243634,0.001061323941235743,0.005913207512569003,0.05204825978433988,4,1800,7200,2689.0072093339586
year_effect[2023],year_effect[2023],1.1162472279299869,23.8145641039575,2376.0753433976256,0.014663365258471957,0.011415747047482475,0.05255788527180328,0.0675733053925229,4,1800,7200,23.8145641039575
year_effect[2024],year_effect[2024],1.114611713065083,26.08069098993234,1723.848878026576,0.014728038403114964,0.01130643800851812,0.053657431718090474,0.06795757482987187,4,1800,7200,26.08069098993234
z_pct_age65,pct_age65 coefficient,1.0160382521423528,230.40919124528543,664.1390268427875,0.005734390329659269,0.0038992747207691344,0.10626832941561869,0.08690710672628628,4,1800,7200,230.40919124528543
z_pct_male,pct_male coefficient,1.0007574969094704,630.4324923835084,1397.6995614536552,0.003343517788681625,0.002375956473746489,-0.07388159485334535,0.08375835043760774,4,1800,7200,630.4324923835084
