replicate,truth_scenario,scenario,model_type,term,coefficient,irr,ci_low,ci_high,standard_error,n_rows,events,truth_irr,bias_irr,squared_error_irr,truth_covered_by_95_interval
13,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,3.7964440451664823,44.54251138464105,8.261838825326636,240.1445201725342,0.8595902369035907,210,2299.0,1.25,43.29251138464105,1874.2415419892752,False
13,baseline_rate_3_4_kappa_10,visible_exact_and_zero_only,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,3.5279755619356576,34.05495563461801,5.572889182874669,208.1039053924937,0.9235009888728243,210,2299.0,1.43,32.62495563461801,1064.3877301607936,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,-0.7944408240680214,0.4518338188933513,0.3396258560378458,0.6011138323726453,0.1456478911389821,432,2521.0,1.12,-0.6681661811066488,0.446446045574643,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,-0.2580551632764418,0.7725526143980388,0.5269335410317163,1.1326618928919556,0.19521718531420304,432,2521.0,1.27,-0.4974473856019612,0.2474539014422263,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,-0.4778973166604482,0.6200858662006044,0.4260987703863619,0.9023881507874464,0.1914218303875375,432,2521.0,1.23,-0.6099141337993956,0.37199525060826705,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.036761327490817675,1.037445381594628,0.7721671842000105,1.393859959106002,0.15067118369862426,432,2521.0,1.1,-0.06255461840537202,0.003913080283841708,True
13,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.5216194872726703,1.684753879020849,1.2846248428902352,2.2095132665267347,0.1383432462294269,432,2521.0,1.25,0.43475387902084894,0.18901093532367497,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_1,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.7021858836789342,2.018159351097727,1.342846281564684,3.0330851880361007,0.20785430188138304,432,2521.0,1.43,0.5881593510977272,0.34593142228369955,True
13,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.5831852353827336,1.7917364535089255,1.403327186870829,2.2876486316716953,0.12466288585110565,432,3409.0,1.12,0.6717364535089254,0.4512298629727487,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,1.066061310306083,2.903919308670697,2.0761805376447957,4.061663809273806,0.17118948193886666,432,3409.0,1.27,1.6339193086706971,2.6696923072469287,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.922357015494122,2.515211801953187,1.81600417678947,3.4836320805544085,0.1661828751650326,432,3409.0,1.23,1.2852118019531868,1.6517693758797576,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-0.09585064051527348,0.9085997139196671,0.6777928377213109,1.2180026022558013,0.14952191137740423,432,3409.0,1.1,-0.191400286080333,0.03663406951163331,True
13,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,-0.16267007899760427,0.8498715326342786,0.6563301434803024,1.1004852194539116,0.131847586804387,432,3409.0,1.25,-0.4001284673657214,0.16010279039644115,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_5,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,-0.1283124100614199,0.8795785470288191,0.6481225499770139,1.1936915640734407,0.15579748475231658,432,3409.0,1.43,-0.5504214529711808,0.30296377589090584,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.8551861573367898,2.3518121469128292,1.7614860931004583,3.1399739095478028,0.14746343545287877,432,4297.0,1.12,1.2318121469128291,1.5173611652819934,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,1.3413824028102095,3.824326612690321,2.638123332729857,5.543893213437215,0.1894462230848779,432,4297.0,1.27,2.554326612690321,6.524584444298008,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,1.2107090167773635,3.355863172535959,2.321121768177399,4.851885750753251,0.1880910342813892,432,4297.0,1.23,2.125863172535959,4.519294228344653,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,-0.09470575496936917,0.9096405523058674,0.6514441948119909,1.270171629418123,0.17033560590980729,432,4297.0,1.1,-0.1903594476941327,0.03623671932641525,True
13,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,-0.31548743607405216,0.7294332355279135,0.5397068852561084,0.9858552107228254,0.1536947223484978,432,4297.0,1.25,-0.5205667644720865,0.27098975627293675,False
13,baseline_rate_3_4_kappa_10,suppressed_equals_9,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,-0.2953234873334055,0.7442907798792457,0.5272076786617214,1.0507600466280491,0.17593736917265906,432,4297.0,1.43,-0.6857092201207542,0.47019713455861295,False
13,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_metro_other,0.2704048883709597,1.3104949474944574,0.9478685097114868,1.8118515277306169,0.1652777436500955,432,2822.0,1.12,0.19049494749445728,0.036288325020916036,True
13,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_adjacent,0.09207423394566328,1.0964462125883783,0.6954213022858524,1.7287280288190512,0.23230186769530517,432,2822.0,1.27,-0.17355378741162175,0.030120917124918396,True
13,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,primary_rurality_nonmetro_nonadjacent,0.12786000325099378,1.136393900108792,0.7263370675062975,1.7779501473580985,0.22836790553131953,432,2822.0,1.23,-0.09360609989120805,0.00876210193684282,True
13,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q2,0.080280298259722,1.083590753714153,0.7686826453527046,1.5275080407156159,0.1751823355923367,432,2822.0,1.1,-0.016409246285847168,0.00026926336366958907,True
13,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q3,0.054164092118703155,1.0556578130705907,0.7708831267279878,1.4456321323663006,0.16039928348589136,432,2822.0,1.25,-0.1943421869294093,0.03776888562050547,True
13,baseline_rate_3_4_kappa_10,population_favoring_feasible_allocation,NB2_GLM_known_dispersion_HC0,svi_quartile_Q4_highest,0.2809053616134056,1.324328265714059,0.9332681828259155,1.8792512030771282,0.17855512227136136,432,2822.0,1.43,-0.10567173428594101,0.01116651542699852,True
