scenario,model_family,model_type,term,coef,se,irr,ci_low,ci_high,p_value,n_rows,events
observed_exact_plus_zero,acs_component_family,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,-0.03489079016924049,0.021179973381942316,0.9657108756201512,0.9264422764555917,1.0066439312970432,0.0994865043001509,1412,50833.0
suppressed_equals_1,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.038124593921477545,0.054522107512117016,1.0388606605389457,0.9335705558476587,1.156025610764362,0.4843956908794753,3131,52552.0
suppressed_equals_1,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,0.008200559401255407,0.05266136199467011,1.0082342760907221,0.909358648233167,1.1178607664415527,0.8762517542344334,3131,52552.0
suppressed_equals_1,rurality_only,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,-0.0010747855749072485,0.054861139062910735,0.9989257918002388,0.8970868327128432,1.1123256981781449,0.9843696288824585,3131,52552.0
suppressed_equals_1,rurality_only,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,-0.04125557239781207,0.01626697960939154,0.9595838554595979,0.9294717616504866,0.9906714906794116,0.011207729753490159,3131,52552.0
suppressed_equals_1,rurality_only,GLM_negative_binomial_alpha1_robust,acs_pct_male_z,-0.15695310813095373,0.023747070707079782,0.8547441384281811,0.8158723527427802,0.8954679487805437,3.8596650549995975e-11,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_metro_other,0.027383531776208565,0.05443228368903084,1.0277619065325312,0.9237592952492109,1.1434737836488207,0.6149114050709894,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_adjacent,-0.011696582848713291,0.05274942803174491,0.9883715562528275,0.8912899694148464,1.096027518239637,0.8245174013079566,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,primary_rurality_nonmetro_nonadjacent,-0.015583007412562862,0.054743683481534834,0.9845377794261524,0.8843692260354371,1.0960519775916968,0.7759092507614861,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q2,0.031194661310721773,0.04763812232209916,1.0316863137510215,0.939717427041421,1.1326560722963535,0.5125800560558611,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q3,0.04840613021520071,0.04792497307979784,1.0495968417662374,0.9554939787260915,1.1529675275551554,0.31247622225158744,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,svi_quartile_Q4_highest,0.10816910908787356,0.04832972424186647,1.1142361569151393,1.0135336109171709,1.2249442939080588,0.02521136026403912,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,acs_pct_age_65_plus_z,-0.03912789092921864,0.016172921650235348,0.9616277178194025,0.9316232191228164,0.9925985620552089,0.015548449129043877,3131,52552.0
suppressed_equals_1,rurality_svi_composite,GLM_negative_binomial_alpha1_robust,acs_pct_male_z,-0.152136936709236,0.0237950332004451,0.858870661766048,0.8197341473976368,0.8998756682081044,1.6197984617175e-10,3131,52552.0
