chain,draw,iteration,parameter,value
1,72,1020,sigma_state,0.15135846986036264
1,72,1020,sigma_year,0.11082837714982767
1,72,1020,kappa,3.9000537475104182
1,73,1030,Intercept,-10.56771638670798
1,73,1030,primary_rurality_metro_other,0.10672010432081064
1,73,1030,primary_rurality_nonmetro_adjacent,0.20873124116220088
1,73,1030,primary_rurality_nonmetro_nonadjacent,0.12365580679507135
1,73,1030,svi_quartile_Q2,0.03856606210830095
1,73,1030,svi_quartile_Q3,0.1803019395950044
1,73,1030,svi_quartile_Q4_highest,0.34569735240411315
1,73,1030,z_pct_age65,0.09867398101290001
1,73,1030,z_pct_male,-0.05428569202783048
1,73,1030,state_effect[01],-0.16377983311603556
1,73,1030,state_effect[02],0.02013054542822517
1,73,1030,state_effect[04],-0.0858389449303712
1,73,1030,state_effect[05],0.17602401597260497
1,73,1030,state_effect[06],-0.1581242339155123
1,73,1030,state_effect[08],0.139676429258619
1,73,1030,state_effect[09],0.1380043365803228
1,73,1030,state_effect[10],-0.12088737409065332
1,73,1030,state_effect[11],0.08199561582507939
1,73,1030,state_effect[12],-0.32112715419119914
1,73,1030,state_effect[13],-0.12423324833520258
1,73,1030,state_effect[15],-0.01856289929590378
1,73,1030,state_effect[16],0.011257984190429532
1,73,1030,state_effect[17],-0.16546668437898526
1,73,1030,state_effect[18],0.1432004909980354
1,73,1030,state_effect[19],0.00808163936674991
1,73,1030,state_effect[20],-0.07503281474778305
1,73,1030,state_effect[21],0.12310814180031197
1,73,1030,state_effect[22],-0.10663174656192187
1,73,1030,state_effect[23],0.07801355818541303
1,73,1030,state_effect[24],-0.008224959946363096
1,73,1030,state_effect[25],-0.2583426809709982
1,73,1030,state_effect[26],-0.14818030745090363
1,73,1030,state_effect[27],0.17600076231534417
1,73,1030,state_effect[28],0.14613689448547473
1,73,1030,state_effect[29],-0.09590761215797837
1,73,1030,state_effect[30],-0.05265162569308082
1,73,1030,state_effect[31],0.17633997222031833
1,73,1030,state_effect[32],-0.24380858634622
1,73,1030,state_effect[33],-0.0400997974717993
1,73,1030,state_effect[34],-0.2977846185304655
1,73,1030,state_effect[35],0.06366658285099261
1,73,1030,state_effect[36],-0.10583312877422532
1,73,1030,state_effect[37],-0.06258187507528379
1,73,1030,state_effect[38],-0.013271920653846865
1,73,1030,state_effect[39],0.05331423642035349
1,73,1030,state_effect[40],0.1665737959385334
1,73,1030,state_effect[41],0.11943111376178463
1,73,1030,state_effect[42],0.01272091618636545
1,73,1030,state_effect[44],0.19495958313461226
1,73,1030,state_effect[45],0.12680854790412538
1,73,1030,state_effect[46],0.19842385245063077
1,73,1030,state_effect[47],0.15838538804349006
1,73,1030,state_effect[48],0.008079460294214746
1,73,1030,state_effect[49],0.10283801647148581
1,73,1030,state_effect[50],-0.004397196482863977
1,73,1030,state_effect[51],0.01456434289311312
1,73,1030,state_effect[53],0.010565078202041958
1,73,1030,state_effect[54],0.0010288665184417511
1,73,1030,state_effect[55],0.05773810136498861
1,73,1030,state_effect[56],-0.03629902594450584
1,73,1030,year_effect[2019],-0.23665352365420014
1,73,1030,year_effect[2020],-0.07350379861168502
1,73,1030,year_effect[2021],0.005147386228467107
1,73,1030,year_effect[2022],0.10470388400765956
1,73,1030,year_effect[2023],0.09519364716925989
1,73,1030,year_effect[2024],0.10511240486049858
1,73,1030,sigma_state,0.1270583290284437
1,73,1030,sigma_year,0.0984155349664245
1,73,1030,kappa,3.8342149272183
1,74,1040,Intercept,-10.555482776885261
1,74,1040,primary_rurality_metro_other,0.09246154515909344
1,74,1040,primary_rurality_nonmetro_adjacent,0.21248853708635354
1,74,1040,primary_rurality_nonmetro_nonadjacent,0.12507633107334745
1,74,1040,svi_quartile_Q2,0.040880744339703796
1,74,1040,svi_quartile_Q3,0.18463101117567757
1,74,1040,svi_quartile_Q4_highest,0.3524459840688828
1,74,1040,z_pct_age65,0.10408090697727397
1,74,1040,z_pct_male,-0.05277817386060348
1,74,1040,state_effect[01],-0.16377983311603556
1,74,1040,state_effect[02],0.02013054542822517
1,74,1040,state_effect[04],-0.0858389449303712
1,74,1040,state_effect[05],0.17602401597260497
1,74,1040,state_effect[06],-0.1581242339155123
1,74,1040,state_effect[08],0.139676429258619
1,74,1040,state_effect[09],0.1380043365803228
1,74,1040,state_effect[10],-0.12088737409065332
1,74,1040,state_effect[11],0.08199561582507939
1,74,1040,state_effect[12],-0.32112715419119914
1,74,1040,state_effect[13],-0.12423324833520258
1,74,1040,state_effect[15],-0.01856289929590378
1,74,1040,state_effect[16],0.011257984190429532
1,74,1040,state_effect[17],-0.16546668437898526
1,74,1040,state_effect[18],0.1432004909980354
1,74,1040,state_effect[19],0.00808163936674991
1,74,1040,state_effect[20],-0.07503281474778305
1,74,1040,state_effect[21],0.12310814180031197
1,74,1040,state_effect[22],-0.10663174656192187
1,74,1040,state_effect[23],0.07801355818541303
1,74,1040,state_effect[24],-0.008224959946363096
1,74,1040,state_effect[25],-0.2583426809709982
1,74,1040,state_effect[26],-0.14818030745090363
1,74,1040,state_effect[27],0.17600076231534417
1,74,1040,state_effect[28],0.14613689448547473
1,74,1040,state_effect[29],-0.09590761215797837
1,74,1040,state_effect[30],-0.05265162569308082
1,74,1040,state_effect[31],0.17633997222031833
1,74,1040,state_effect[32],-0.24380858634622
1,74,1040,state_effect[33],-0.0400997974717993
1,74,1040,state_effect[34],-0.2977846185304655
1,74,1040,state_effect[35],0.06366658285099261
1,74,1040,state_effect[36],-0.10583312877422532
1,74,1040,state_effect[37],-0.06258187507528379
1,74,1040,state_effect[38],-0.013271920653846865
1,74,1040,state_effect[39],0.05331423642035349
1,74,1040,state_effect[40],0.1665737959385334
1,74,1040,state_effect[41],0.11943111376178463
1,74,1040,state_effect[42],0.01272091618636545
1,74,1040,state_effect[44],0.19495958313461226
1,74,1040,state_effect[45],0.12680854790412538
1,74,1040,state_effect[46],0.19842385245063077
1,74,1040,state_effect[47],0.15838538804349006
1,74,1040,state_effect[48],0.008079460294214746
1,74,1040,state_effect[49],0.10283801647148581
1,74,1040,state_effect[50],-0.004397196482863977
1,74,1040,state_effect[51],0.01456434289311312
1,74,1040,state_effect[53],0.010565078202041958
1,74,1040,state_effect[54],0.0010288665184417511
1,74,1040,state_effect[55],0.05773810136498861
1,74,1040,state_effect[56],-0.03629902594450584
1,74,1040,year_effect[2019],-0.2332534719343884
1,74,1040,year_effect[2020],-0.08405423613798874
1,74,1040,year_effect[2021],-5.133670537487561e-05
1,74,1040,year_effect[2022],0.11140686095679157
1,74,1040,year_effect[2023],0.09292725551215603
1,74,1040,year_effect[2024],0.11302492830880438
1,74,1040,sigma_state,0.12488024290871219
1,74,1040,sigma_year,0.09928272970483903
1,74,1040,kappa,3.6261930373548212
1,75,1050,Intercept,-10.550342891311715
1,75,1050,primary_rurality_metro_other,0.09072807713109125
1,75,1050,primary_rurality_nonmetro_adjacent,0.19179084921692685
1,75,1050,primary_rurality_nonmetro_nonadjacent,0.11615532480325995
1,75,1050,svi_quartile_Q2,0.06849496791881672
1,75,1050,svi_quartile_Q3,0.20281921873834413
1,75,1050,svi_quartile_Q4_highest,0.3365342998988044
1,75,1050,z_pct_age65,0.11332824135182787
1,75,1050,z_pct_male,-0.0499876931601034
1,75,1050,state_effect[01],-0.1662895455233503
1,75,1050,state_effect[02],0.011170666997582346
1,75,1050,state_effect[04],-0.054841609753958104
1,75,1050,state_effect[05],0.18192046153225322
1,75,1050,state_effect[06],-0.12154412125999313
1,75,1050,state_effect[08],0.14379798050754106
1,75,1050,state_effect[09],0.12930124472013543
1,75,1050,state_effect[10],-0.088951702132336
1,75,1050,state_effect[11],0.09449653893386724
1,75,1050,state_effect[12],-0.3205181528575952
1,75,1050,state_effect[13],-0.13505486989769136
1,75,1050,state_effect[15],-0.00820188465630705
1,75,1050,state_effect[16],0.008604794728845372
1,75,1050,state_effect[17],-0.1520046125846801
1,75,1050,state_effect[18],0.12091874467315915
1,75,1050,state_effect[19],-0.028784511322104765
1,75,1050,state_effect[20],-0.08821196808792942
1,75,1050,state_effect[21],0.1188231254352342
1,75,1050,state_effect[22],-0.11184032867736513
1,75,1050,state_effect[23],0.07728382137289044
1,75,1050,state_effect[24],-0.023115020797268997
1,75,1050,state_effect[25],-0.23813147488922864
1,75,1050,state_effect[26],-0.11694416705509499
1,75,1050,state_effect[27],0.15563028638628673
1,75,1050,state_effect[28],0.19678080602266335
1,75,1050,state_effect[29],-0.11935135964657372
1,75,1050,state_effect[30],-0.029946409346204815
1,75,1050,state_effect[31],0.19218704745105075
1,75,1050,state_effect[32],-0.24983812633211733
1,75,1050,state_effect[33],-0.03081577188083753
1,75,1050,state_effect[34],-0.26943524051622175
1,75,1050,state_effect[35],0.0734686943342388
1,75,1050,state_effect[36],-0.09915252232722323
1,75,1050,state_effect[37],-0.06543508503067204
1,75,1050,state_effect[38],-0.04166582927648525
1,75,1050,state_effect[39],0.017448835986559053
1,75,1050,state_effect[40],0.10912107362008379
1,75,1050,state_effect[41],0.10201831643442492
1,75,1050,state_effect[42],-0.02082494203151922
1,75,1050,state_effect[44],0.1467224206953377
1,75,1050,state_effect[45],0.12709664593881165
1,75,1050,state_effect[46],0.24927799699808717
1,75,1050,state_effect[47],0.15606504784648112
1,75,1050,state_effect[48],0.008503338831532585
1,75,1050,state_effect[49],0.11662082841890035
1,75,1050,state_effect[50],0.007831734659661332
1,75,1050,state_effect[51],0.028000078713436724
1,75,1050,state_effect[53],0.004221488413502068
1,75,1050,state_effect[54],0.010582066624352238
1,75,1050,state_effect[55],0.04499642545073551
1,75,1050,state_effect[56],-0.05199125584489621
1,75,1050,year_effect[2019],-0.2309282611816149
1,75,1050,year_effect[2020],-0.08229691642810219
1,75,1050,year_effect[2021],0.005115582090641476
1,75,1050,year_effect[2022],0.09687586858987206
1,75,1050,year_effect[2023],0.08998169696490411
1,75,1050,year_effect[2024],0.12125202996429944
1,75,1050,sigma_state,0.1263919986104385
1,75,1050,sigma_year,0.1015394971651717
1,75,1050,kappa,3.6521574405181814
1,76,1060,Intercept,-10.543932689175579
1,76,1060,primary_rurality_metro_other,0.1053252642075886
1,76,1060,primary_rurality_nonmetro_adjacent,0.22018631780374948
1,76,1060,primary_rurality_nonmetro_nonadjacent,0.09940303956898738
1,76,1060,svi_quartile_Q2,0.07484754681875924
1,76,1060,svi_quartile_Q3,0.13346767066291765
1,76,1060,svi_quartile_Q4_highest,0.3159594076888199
1,76,1060,z_pct_age65,0.11136311247815811
1,76,1060,z_pct_male,-0.07399635461380066
1,76,1060,state_effect[01],-0.17998817208373522
1,76,1060,state_effect[02],0.04563355228830038
1,76,1060,state_effect[04],-0.04331938283111661
1,76,1060,state_effect[05],0.1785561650992917
1,76,1060,state_effect[06],-0.15225721833056988
1,76,1060,state_effect[08],0.12183030554318477
1,76,1060,state_effect[09],0.10201371237929191
1,76,1060,state_effect[10],-0.09489109426411745
1,76,1060,state_effect[11],0.1100760672029939
1,76,1060,state_effect[12],-0.31888924866931256
1,76,1060,state_effect[13],-0.13618131103578549
1,76,1060,state_effect[15],0.005889760086453914
1,76,1060,state_effect[16],0.030065203360883877
1,76,1060,state_effect[17],-0.1480979709621971
1,76,1060,state_effect[18],0.11579716565434084
1,76,1060,state_effect[19],-0.05174202606388175
1,76,1060,state_effect[20],-0.07027424739727275
1,76,1060,state_effect[21],0.1106774155626151
1,76,1060,state_effect[22],-0.12614859316304
1,76,1060,state_effect[23],0.07366564406826857
1,76,1060,state_effect[24],-0.024403687615118727
1,76,1060,state_effect[25],-0.22934073112658782
1,76,1060,state_effect[26],-0.1070073010192137
1,76,1060,state_effect[27],0.12171589072773475
1,76,1060,state_effect[28],0.16631765574205404
1,76,1060,state_effect[29],-0.12989447862521147
1,76,1060,state_effect[30],-0.026776635683814325
1,76,1060,state_effect[31],0.20617365054981993
1,76,1060,state_effect[32],-0.25834350670359496
1,76,1060,state_effect[33],-0.01448921904530423
1,76,1060,state_effect[34],-0.26817666928104755
1,76,1060,state_effect[35],0.08772255591684078
1,76,1060,state_effect[36],-0.10849491541962096
1,76,1060,state_effect[37],-0.048338478560086814
1,76,1060,state_effect[38],-0.03149531481914222
1,76,1060,state_effect[39],0.02569397471912241
1,76,1060,state_effect[40],0.09928761004354963
1,76,1060,state_effect[41],0.10694097262548463
1,76,1060,state_effect[42],-0.009977155489196171
1,76,1060,state_effect[44],0.17659371621450204
1,76,1060,state_effect[45],0.15833512339934724
1,76,1060,state_effect[46],0.24378883282664962
1,76,1060,state_effect[47],0.15840537861250287
1,76,1060,state_effect[48],-0.0020773260819099415
1,76,1060,state_effect[49],0.07200721766412496
1,76,1060,state_effect[50],-7.481842885098677e-07
1,76,1060,state_effect[51],0.04043384975345313
1,76,1060,state_effect[53],0.010709651431595836
1,76,1060,state_effect[54],0.015401891007091044
1,76,1060,state_effect[55],0.04766210020968109
1,76,1060,state_effect[56],-0.050789630234012714
1,76,1060,year_effect[2019],-0.23718614405316574
1,76,1060,year_effect[2020],-0.06919565014149533
1,76,1060,year_effect[2021],0.013602798804583725
1,76,1060,year_effect[2022],0.09331423196450316
1,76,1060,year_effect[2023],0.09351979487141153
1,76,1060,year_effect[2024],0.10594496855416262
1,76,1060,sigma_state,0.11117772655425961
1,76,1060,sigma_year,0.08267096281699175
1,76,1060,kappa,3.4579982202215205
1,77,1070,Intercept,-10.554847497809222
1,77,1070,primary_rurality_metro_other,0.08666852850929967
1,77,1070,primary_rurality_nonmetro_adjacent,0.24354726667834461
1,77,1070,primary_rurality_nonmetro_nonadjacent,0.1333265194850173
1,77,1070,svi_quartile_Q2,0.06887972072148496
1,77,1070,svi_quartile_Q3,0.13027574995641972
1,77,1070,svi_quartile_Q4_highest,0.2933199766116496
1,77,1070,z_pct_age65,0.10196200740125107
1,77,1070,z_pct_male,-0.06940076679959903
1,77,1070,state_effect[01],-0.16406917709195257
1,77,1070,state_effect[02],0.040263204741900586
1,77,1070,state_effect[04],-0.04245998476095992
1,77,1070,state_effect[05],0.15934075568861134
1,77,1070,state_effect[06],-0.14810607973292345
1,77,1070,state_effect[08],0.11297800308955783
1,77,1070,state_effect[09],0.11141880272222282
1,77,1070,state_effect[10],-0.10878228285837507
1,77,1070,state_effect[11],0.10605719960958909
1,77,1070,state_effect[12],-0.3047882231355701
1,77,1070,state_effect[13],-0.13992910433696396
1,77,1070,state_effect[15],0.013160472337335367
1,77,1070,state_effect[16],0.019649722616117006
1,77,1070,state_effect[17],-0.1382634024867545
1,77,1070,state_effect[18],0.12203880491914251
1,77,1070,state_effect[19],-0.05990894819294126
1,77,1070,state_effect[20],-0.09547714879531889
1,77,1070,state_effect[21],0.09283848224696853
1,77,1070,state_effect[22],-0.12821503382352248
1,77,1070,state_effect[23],0.07686905825805349
1,77,1070,state_effect[24],-0.028775951311589318
1,77,1070,state_effect[25],-0.22531371570488287
1,77,1070,state_effect[26],-0.08956336800142031
1,77,1070,state_effect[27],0.13148384467547955
1,77,1070,state_effect[28],0.17404659926069943
1,77,1070,state_effect[29],-0.1214207527470979
1,77,1070,state_effect[30],-0.027437899777757426
1,77,1070,state_effect[31],0.21147578195969935
1,77,1070,state_effect[32],-0.25707682729646203
1,77,1070,state_effect[33],-0.008868782706841202
1,77,1070,state_effect[34],-0.26088129055480996
1,77,1070,state_effect[35],0.10062833671674043
1,77,1070,state_effect[36],-0.10362363465618052
1,77,1070,state_effect[37],-0.05057472460322391
1,77,1070,state_effect[38],-0.017796292112526063
1,77,1070,state_effect[39],0.020738234642830332
1,77,1070,state_effect[40],0.10364186252479449
1,77,1070,state_effect[41],0.10063708323856688
1,77,1070,state_effect[42],-0.0003813405789676108
1,77,1070,state_effect[44],0.18013276143421497
1,77,1070,state_effect[45],0.1816092210865359
1,77,1070,state_effect[46],0.25112995718707937
1,77,1070,state_effect[47],0.15017203904973186
1,77,1070,state_effect[48],-0.024779333572758508
1,77,1070,state_effect[49],0.07235274881938855
1,77,1070,state_effect[50],-0.006795488442010285
1,77,1070,state_effect[51],0.029637182638732294
1,77,1070,state_effect[53],0.0005710647113488371
1,77,1070,state_effect[54],0.002156985303215987
1,77,1070,state_effect[55],0.04208303284719491
1,77,1070,state_effect[56],-0.053822455043941744
1,77,1070,year_effect[2019],-0.23245125784286863
1,77,1070,year_effect[2020],-0.07252587456266804
1,77,1070,year_effect[2021],0.005751362379243372
1,77,1070,year_effect[2022],0.08845305285710474
1,77,1070,year_effect[2023],0.092013884043476
1,77,1070,year_effect[2024],0.11875883312571255
1,77,1070,sigma_state,0.12816304631118347
1,77,1070,sigma_year,0.10735180834143392
1,77,1070,kappa,3.39425059875206
1,78,1080,Intercept,-10.551575311397015
1,78,1080,primary_rurality_metro_other,0.11824444641440428
1,78,1080,primary_rurality_nonmetro_adjacent,0.2779779244181907
1,78,1080,primary_rurality_nonmetro_nonadjacent,0.12995385181711508
1,78,1080,svi_quartile_Q2,0.051930653500900925
1,78,1080,svi_quartile_Q3,0.12736333171606506
1,78,1080,svi_quartile_Q4_highest,0.2903943968535718
1,78,1080,z_pct_age65,0.09428851194960233
1,78,1080,z_pct_male,-0.04961978853923927
1,78,1080,state_effect[01],-0.17770610122164063
1,78,1080,state_effect[02],0.04806685494160157
1,78,1080,state_effect[04],-0.061149378187147045
1,78,1080,state_effect[05],0.1843741095731517
1,78,1080,state_effect[06],-0.1465085807556043
1,78,1080,state_effect[08],0.09785718121975379
1,78,1080,state_effect[09],0.10677035362431861
1,78,1080,state_effect[10],-0.17220749124192353
1,78,1080,state_effect[11],0.11973204048373226
1,78,1080,state_effect[12],-0.29531075589970723
1,78,1080,state_effect[13],-0.1580269453538638
1,78,1080,state_effect[15],0.005344409553335164
1,78,1080,state_effect[16],0.026006315184463072
1,78,1080,state_effect[17],-0.16119668339646892
1,78,1080,state_effect[18],0.10642080835865084
1,78,1080,state_effect[19],-0.05281716341012219
1,78,1080,state_effect[20],-0.10200069787607931
1,78,1080,state_effect[21],0.1098697431903056
1,78,1080,state_effect[22],-0.1313498401589276
1,78,1080,state_effect[23],0.10218848314727061
1,78,1080,state_effect[24],0.0013433470312810003
1,78,1080,state_effect[25],-0.25030289517686233
1,78,1080,state_effect[26],-0.08487079370599415
1,78,1080,state_effect[27],0.1183610418495386
1,78,1080,state_effect[28],0.19767014208753914
1,78,1080,state_effect[29],-0.11314113676544789
1,78,1080,state_effect[30],-0.012811956768878089
1,78,1080,state_effect[31],0.18805876118451997
1,78,1080,state_effect[32],-0.2632363184427785
1,78,1080,state_effect[33],-0.015515733937996552
1,78,1080,state_effect[34],-0.25494754956818394
1,78,1080,state_effect[35],0.09413583926358993
1,78,1080,state_effect[36],-0.12592501129112482
1,78,1080,state_effect[37],-0.06778378354819942
1,78,1080,state_effect[38],-0.04097868506744844
1,78,1080,state_effect[39],0.011842159565339426
1,78,1080,state_effect[40],0.12318285549465358
1,78,1080,state_effect[41],0.118234149329874
1,78,1080,state_effect[42],0.006636961212798775
1,78,1080,state_effect[44],0.16842862898976113
1,78,1080,state_effect[45],0.18491547731498442
1,78,1080,state_effect[46],0.28248028242759193
1,78,1080,state_effect[47],0.13857447729616815
1,78,1080,state_effect[48],-0.007820541440994463
1,78,1080,state_effect[49],0.05394737776823526
1,78,1080,state_effect[50],-0.010720715170103305
1,78,1080,state_effect[51],0.07206798725797951
1,78,1080,state_effect[53],0.0019241225118337285
1,78,1080,state_effect[54],0.007560707168827049
1,78,1080,state_effect[55],0.042122442039631405
1,78,1080,state_effect[56],-0.011788300685233899
1,78,1080,year_effect[2019],-0.2384685830410344
1,78,1080,year_effect[2020],-0.05349653191086348
1,78,1080,year_effect[2021],0.009936374264699267
1,78,1080,year_effect[2022],0.08342118900572111
1,78,1080,year_effect[2023],0.08147790675824844
1,78,1080,year_effect[2024],0.11712964492322908
1,78,1080,sigma_state,0.13015247463895926
1,78,1080,sigma_year,0.11667227912213336
1,78,1080,kappa,3.4207863664392697
1,79,1090,Intercept,-10.564988546897366
1,79,1090,primary_rurality_metro_other,0.1049195855352651
1,79,1090,primary_rurality_nonmetro_adjacent,0.2674971534981282
1,79,1090,primary_rurality_nonmetro_nonadjacent,0.13379798056625544
1,79,1090,svi_quartile_Q2,0.07159277172762712
1,79,1090,svi_quartile_Q3,0.15545212098725544
1,79,1090,svi_quartile_Q4_highest,0.29895655308834507
1,79,1090,z_pct_age65,0.07906596592086164
1,79,1090,z_pct_male,-0.08072241216800782
1,79,1090,state_effect[01],-0.20795361697873344
1,79,1090,state_effect[02],0.025249244744127583
1,79,1090,state_effect[04],-0.037222078119660565
1,79,1090,state_effect[05],0.13647948789026876
1,79,1090,state_effect[06],-0.12115215581624182
1,79,1090,state_effect[08],0.06795097728420257
1,79,1090,state_effect[09],0.10779167881329563
1,79,1090,state_effect[10],-0.19599923750295062
1,79,1090,state_effect[11],0.15322294259301067
1,79,1090,state_effect[12],-0.258781026719333
1,79,1090,state_effect[13],-0.18113669697671994
1,79,1090,state_effect[15],-0.011664205710861887
1,79,1090,state_effect[16],0.025939969277394892
1,79,1090,state_effect[17],-0.1529310478580603
1,79,1090,state_effect[18],0.14235002086267676
1,79,1090,state_effect[19],-0.05807166768820102
1,79,1090,state_effect[20],-0.11435132976418544
1,79,1090,state_effect[21],0.08421319647796813
1,79,1090,state_effect[22],-0.11260276015056307
1,79,1090,state_effect[23],0.14711734692745387
1,79,1090,state_effect[24],0.01949463892970621
1,79,1090,state_effect[25],-0.2924730605848034
1,79,1090,state_effect[26],-0.09815573081246855
1,79,1090,state_effect[27],0.1419408054617803
1,79,1090,state_effect[28],0.14990663342432328
1,79,1090,state_effect[29],-0.09915851724839995
1,79,1090,state_effect[30],0.03699750960700619
1,79,1090,state_effect[31],0.2139386310126436
1,79,1090,state_effect[32],-0.261827362645568
1,79,1090,state_effect[33],-0.011515013325431991
1,79,1090,state_effect[34],-0.25844879125654185
1,79,1090,state_effect[35],0.04234829303251228
1,79,1090,state_effect[36],-0.12403146932416213
1,79,1090,state_effect[37],-0.09081528914039344
1,79,1090,state_effect[38],-0.04052991712572582
1,79,1090,state_effect[39],-0.03479789052866282
1,79,1090,state_effect[40],0.1496570420249781
1,79,1090,state_effect[41],0.1321577720979242
1,79,1090,state_effect[42],-0.001855198068676893
1,79,1090,state_effect[44],0.22699041156319316
1,79,1090,state_effect[45],0.1513703602739769
1,79,1090,state_effect[46],0.2845556529566061
1,79,1090,state_effect[47],0.16409642157857687
1,79,1090,state_effect[48],0.020941923242434712
1,79,1090,state_effect[49],0.06877194932386974
1,79,1090,state_effect[50],-0.013858956308687654
1,79,1090,state_effect[51],0.06237533021683127
1,79,1090,state_effect[53],0.030433651566874678
1,79,1090,state_effect[54],-0.010805933623339287
1,79,1090,state_effect[55],0.026421919929134702
1,79,1090,state_effect[56],-0.022574857834397836
1,79,1090,year_effect[2019],-0.22871504188583675
1,79,1090,year_effect[2020],-0.0493053360356667
1,79,1090,year_effect[2021],0.008013231707425905
1,79,1090,year_effect[2022],0.08832909783615231
1,79,1090,year_effect[2023],0.07638934820004084
1,79,1090,year_effect[2024],0.10528870017788439
1,79,1090,sigma_state,0.12911589602653858
1,79,1090,sigma_year,0.10847708600807238
1,79,1090,kappa,3.664173389434636
1,80,1100,Intercept,-10.570525419387675
1,80,1100,primary_rurality_metro_other,0.1105361754928331
1,80,1100,primary_rurality_nonmetro_adjacent,0.28621630473152637
1,80,1100,primary_rurality_nonmetro_nonadjacent,0.12381996535542435
1,80,1100,svi_quartile_Q2,0.06371946685763706
1,80,1100,svi_quartile_Q3,0.1743502646330396
1,80,1100,svi_quartile_Q4_highest,0.3018995514570055
1,80,1100,z_pct_age65,0.08299949553395222
1,80,1100,z_pct_male,-0.0705064281711537
1,80,1100,state_effect[01],-0.19052817734553565
1,80,1100,state_effect[02],0.026617212271793617
1,80,1100,state_effect[04],-0.01887421477691327
1,80,1100,state_effect[05],0.1318142948111506
1,80,1100,state_effect[06],-0.12111855316938074
1,80,1100,state_effect[08],0.07494716243372702
1,80,1100,state_effect[09],0.108449435946427
1,80,1100,state_effect[10],-0.1961223363327923
1,80,1100,state_effect[11],0.19393452514846984
1,80,1100,state_effect[12],-0.2573811697902185
1,80,1100,state_effect[13],-0.15510112362513442
1,80,1100,state_effect[15],-0.012847831254222654
1,80,1100,state_effect[16],-0.007841859904602469
1,80,1100,state_effect[17],-0.1452941025576771
1,80,1100,state_effect[18],0.1554454024998114
1,80,1100,state_effect[19],-0.05256843630417937
1,80,1100,state_effect[20],-0.12335712190822995
1,80,1100,state_effect[21],0.08804088629730342
1,80,1100,state_effect[22],-0.10012165561407911
1,80,1100,state_effect[23],0.16437471586836436
1,80,1100,state_effect[24],0.03281737032439819
1,80,1100,state_effect[25],-0.2887264472785527
1,80,1100,state_effect[26],-0.09738896604424988
1,80,1100,state_effect[27],0.13553004393506202
1,80,1100,state_effect[28],0.15131149103885208
1,80,1100,state_effect[29],-0.1105301882413291
1,80,1100,state_effect[30],0.04549533464939483
1,80,1100,state_effect[31],0.1937248034516566
1,80,1100,state_effect[32],-0.28102216441368905
1,80,1100,state_effect[33],-0.008319738281116075
1,80,1100,state_effect[34],-0.2643303181721358
1,80,1100,state_effect[35],0.016506074472195695
1,80,1100,state_effect[36],-0.14832005179279342
1,80,1100,state_effect[37],-0.14297821026739066
1,80,1100,state_effect[38],-0.03827076945001355
1,80,1100,state_effect[39],-0.05902847426612178
1,80,1100,state_effect[40],0.15407224016331444
1,80,1100,state_effect[41],0.13327009375812904
1,80,1100,state_effect[42],-0.012363017960198019
1,80,1100,state_effect[44],0.22167659558036631
1,80,1100,state_effect[45],0.14869928867305926
1,80,1100,state_effect[46],0.2742613139858294
1,80,1100,state_effect[47],0.1651115848186158
1,80,1100,state_effect[48],0.0388379902643749
1,80,1100,state_effect[49],0.06332231744236169
1,80,1100,state_effect[50],6.483673041713517e-05
1,80,1100,state_effect[51],0.04976144541506039
1,80,1100,state_effect[53],0.07847275071160259
1,80,1100,state_effect[54],-0.035787074613978856
1,80,1100,state_effect[55],0.013576106749574636
1,80,1100,state_effect[56],0.008086685923222064
1,80,1100,year_effect[2019],-0.22805173745878857
1,80,1100,year_effect[2020],-0.06344502337953097
1,80,1100,year_effect[2021],0.01986894840168961
1,80,1100,year_effect[2022],0.0813224636990109
1,80,1100,year_effect[2023],0.07716610119748703
1,80,1100,year_effect[2024],0.113139247540132
1,80,1100,sigma_state,0.1377404181937243
1,80,1100,sigma_year,0.11760156562920608
1,80,1100,kappa,3.54345037830772
1,81,1110,Intercept,-10.577227900805486
1,81,1110,primary_rurality_metro_other,0.09867608917599474
1,81,1110,primary_rurality_nonmetro_adjacent,0.28180759703383895
1,81,1110,primary_rurality_nonmetro_nonadjacent,0.12994432965348066
1,81,1110,svi_quartile_Q2,0.07048576435725211
1,81,1110,svi_quartile_Q3,0.17483013750646031
1,81,1110,svi_quartile_Q4_highest,0.31444977782311556
1,81,1110,z_pct_age65,0.09770100739595551
1,81,1110,z_pct_male,-0.054467046320920726
1,81,1110,state_effect[01],-0.19052817734553565
1,81,1110,state_effect[02],0.026617212271793617
1,81,1110,state_effect[04],-0.01887421477691327
1,81,1110,state_effect[05],0.1318142948111506
1,81,1110,state_effect[06],-0.12111855316938074
1,81,1110,state_effect[08],0.07494716243372702
1,81,1110,state_effect[09],0.108449435946427
1,81,1110,state_effect[10],-0.1961223363327923
1,81,1110,state_effect[11],0.19393452514846984
1,81,1110,state_effect[12],-0.2573811697902185
1,81,1110,state_effect[13],-0.15510112362513442
1,81,1110,state_effect[15],-0.012847831254222654
1,81,1110,state_effect[16],-0.007841859904602469
1,81,1110,state_effect[17],-0.1452941025576771
1,81,1110,state_effect[18],0.1554454024998114
1,81,1110,state_effect[19],-0.05256843630417937
1,81,1110,state_effect[20],-0.12335712190822995
