replicate,scenario,parameter,truth_irr,posterior_median_irr,posterior_lower_95,posterior_upper_95,bias_irr,relative_bias_percent,squared_error_irr,interval_width,truth_covered_by_95_interval,r_hat,ess_bulk,ess_tail
2,lower_rate_2_4_kappa_10,primary_rurality_metro_other,1.12,1.3511610492479507,1.0019464012352894,1.8368772439088197,0.23116104924795056,20.63937939713845,0.05343543068941342,0.8349308426735302,True,1.0079212529024335,268.68772645914026,784.5966008481267
2,lower_rate_2_4_kappa_10,primary_rurality_nonmetro_adjacent,1.27,1.2360648919647814,0.8113693527333756,1.8200941316489383,-0.0339351080352186,-2.672055750804614,0.0011515915573619578,1.0087247789155627,True,1.0091608894870774,167.08007693458188,316.17473311520115
2,lower_rate_2_4_kappa_10,primary_rurality_nonmetro_nonadjacent,1.23,1.2955951326951267,0.8555719650301157,1.9262806844234541,0.06559513269512673,5.332937617489986,0.004302721433291285,1.0707087193933384,True,1.007194017929762,197.05383838166324,537.3604674205072
2,lower_rate_2_4_kappa_10,svi_quartile_Q2,1.1,1.0213165160167479,0.7668379367789854,1.420835794927932,-0.0786834839832522,-7.153043998477471,0.006191090651742706,0.6539978581489466,True,1.017978693602923,293.33164635988874,418.83020393507
2,lower_rate_2_4_kappa_10,svi_quartile_Q3,1.25,1.2406844611118482,0.9626018895904942,1.627370456473368,-0.009315538888151842,-0.7452431110521518,8.677926477666926e-05,0.6647685668828738,True,1.0119741552009478,316.3427912683998,638.8772527119287
2,lower_rate_2_4_kappa_10,svi_quartile_Q4_highest,1.43,1.357089868507479,0.9622324172328017,1.953378962194737,-0.0729101314925209,-5.098610593882579,0.005315887274256689,0.9911465449619353,True,1.0100017473798755,223.28453436407955,445.23996099473175
