parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
Intercept,Intercept,1.0242379420537575,209.8239718253167,424.63971615594716,0.00796671682744763,0.005890432014810228,-10.16396088330606,0.11517728650256653,4,1800,7200,209.8239718253167
kappa,kappa,1.0060330558549577,4007.6264157876326,5876.3333628073015,0.03214259091342728,0.027983282069563745,8.22150897954207,2.0829030511736226,4,1800,7200,4007.6264157876326
primary_rurality_metro_other,metro_other vs metro_large,1.0165794033850069,252.52713025032344,600.8773601470192,0.008436633980304746,0.0061422676617935955,0.1533903202463115,0.13369143948541118,4,1800,7200,252.52713025032344
primary_rurality_nonmetro_adjacent,nonmetro_adjacent vs metro_large,1.0319303974269791,173.35016086462963,294.94701023323023,0.01395313729675562,0.011030811078155163,-0.23054292986249236,0.18281556022921316,4,1800,7200,173.35016086462963
primary_rurality_nonmetro_nonadjacent,nonmetro_nonadjacent vs metro_large,1.0096482095529131,170.84818268423658,294.62712691413606,0.013362703243222567,0.00942672641245855,0.08629069995191709,0.17424808140374867,4,1800,7200,170.84818268423658
sigma_state,sigma_state,1.00158131310884,1673.9379756139483,1625.2464785232455,0.0032274055965295606,0.004654389742167567,0.33207442941169646,0.16463996760195504,4,1800,7200,1673.9379756139483
sigma_year,sigma_year,1.5271332664275257,7.226540453937506,4.190926816326624,0.03364559666436929,0.08664751452042124,0.11449796548799554,0.11313033156046558,4,1800,7200,7.226540453937506
state_effect[13],state_effect[13],1.0052992143399637,629.7623315237013,1170.6570246727892,0.004655461052943364,0.003317380290581756,-0.3982395845792053,0.11673710746353584,4,1800,7200,629.7623315237013
state_effect[20],state_effect[20],1.005632936938187,684.3546379824797,1698.8118255713434,0.004330808997161874,0.003044279596394399,0.026696831683508334,0.11326855845209702,4,1800,7200,684.3546379824797
state_effect[21],state_effect[21],1.0026701319214346,1072.6841377019402,2425.95530621568,0.0028507406431996767,0.002044658157751463,0.083344300061634,0.09330505141855601,4,1800,7200,1072.6841377019402
state_effect[29],state_effect[29],1.0044361947500835,1009.6578613550716,1921.3001208223066,0.003044609008831845,0.002280033238188201,-0.1091000505329559,0.09675538962738052,4,1800,7200,1009.6578613550716
state_effect[48],state_effect[48],1.0050743750644493,642.2929403124139,1590.215550180766,0.0038862083846307,0.0026341950573671178,0.14651821060526488,0.09841587439053327,4,1800,7200,642.2929403124139
state_effect[51],state_effect[51],1.0035063799554842,1001.4709163430429,2147.218315609141,0.0027127574844785928,0.0018614111762021031,0.250780292761754,0.08584728659861238,4,1800,7200,1001.4709163430429
svi_quartile_Q2,SVI Q2 vs Q1,1.0146584953682463,236.6493113132468,750.163510346641,0.009395099608638624,0.006547782794302507,-0.011114120897673753,0.14438964865116383,4,1800,7200,236.6493113132468
svi_quartile_Q3,SVI Q3 vs Q1,1.0082995914812831,284.50733501438054,717.338609720621,0.00796748106469093,0.005392961037306754,0.2673510929472441,0.13400428043167506,4,1800,7200,284.50733501438054
svi_quartile_Q4_highest,SVI Q4 vs Q1,1.008773329544233,208.2603306283841,463.05333894046265,0.01134508203416486,0.007793476727429333,0.4572162544647884,0.16339547330862828,4,1800,7200,208.2603306283841
year_effect[2019],year_effect[2019],1.5278510493193451,2489.681527785961,1919.0796400904162,0.0011885306709003712,0.0011728906190755183,-0.0011713848515535713,0.05851271064364856,4,1800,7200,2489.681527785961
year_effect[2020],year_effect[2020],1.3662007535651373,1642.1508886031977,2527.3740055272865,0.0036100895854193926,0.0032419569664875127,-0.024827976811592264,0.06310956641496877,4,1800,7200,1642.1508886031977
year_effect[2021],year_effect[2021],1.5254726549363506,2612.221521487802,2275.559194787582,0.0011864299377426983,0.0011396392547240875,-0.003868196727437112,0.05957952216912908,4,1800,7200,2612.221521487802
year_effect[2022],year_effect[2022],1.3010280169016737,10.475993635912376,2340.945809142777,0.03113440636876258,0.01953877098881831,-0.10689262516940957,0.10189759706843868,4,1800,7200,10.475993635912376
year_effect[2023],year_effect[2023],1.1271920122220116,21.84618436129603,2090.154941576968,0.01780806716082698,0.013039105174485506,0.061472536872409944,0.07419927075535399,4,1800,7200,21.84618436129603
year_effect[2024],year_effect[2024],1.2080143598532764,13.808200986957639,2156.9511502590553,0.021925669247869418,0.014371338847820502,0.07528764668758256,0.07963632832396013,4,1800,7200,13.808200986957639
z_pct_age65,pct_age65 coefficient,1.0164186748954058,242.16812374437862,400.68479176716323,0.004863984351745847,0.0035236929225849513,0.32658980805004656,0.07543005179073,4,1800,7200,242.16812374437862
z_pct_male,pct_male coefficient,1.0093947106278713,606.5158638966604,1577.9578375755332,0.0033643778248525855,0.0023708385226666787,-0.22199840869718995,0.08272407991375663,4,1800,7200,606.5158638966604
