county_fips,acs_total_population,acs_pct_male,acs_pct_age_65_plus,acs_pct_non_hispanic_black,acs_pct_hispanic,acs_pct_poverty,acs_pct_uninsured,acs_pct_high_school_grad_or_higher,acs_pct_bachelors_or_higher,acs_median_household_income
01025,22802,47.31602491009561,20.62099815805631,45.34689939478993,1.1446364354004035,20.54311959332917,8.162539456719868,85.26869597895528,15.426531379180759,49167.0
01027,14188,48.174513673526924,20.510290386241895,12.968705948689033,3.178742599379757,16.5465032444124,8.41900927457042,82.75660395750073,15.235403060727165,51852.0
01029,15254,50.16389143831126,20.433984528648224,3.920283204405402,2.0060312049298545,13.154754011404323,9.251863684771033,85.39729306693674,18.211951017401713,53319.0
01031,54231,49.728015341778686,17.106452029282146,15.900499714185615,9.39683944607328,17.618860363649983,10.455121071414867,86.02319531758074,21.528831562974204,64672.0
01033,57648,48.19594782126006,20.122120455176244,15.790660560643907,3.278517901748543,16.876468319366037,7.409865846841811,87.5494167602128,20.271853189516325,56736.0
01035,11411,46.42012093593901,24.30987643501884,45.41232144422049,0.8851108579440891,27.63530244074991,8.162725026473701,87.48615725359912,13.129075919773594,42266.0
01037,10323,51.23510607381575,24.779618328005427,29.690981303884527,2.3733410830185027,11.626276787502505,7.365780230807828,82.77252678008821,14.870825456836801,57063.0
01039,37647,48.26945042101629,21.908784232475366,11.722049565702447,1.931096767338699,18.04310251701415,10.34408544295284,86.18239540421028,17.177519936505536,50886.0
01041,13144,48.43274497869751,19.917833231892878,23.28819233110164,1.7954960438222762,16.190772582276512,9.171322160148975,82.57908611599298,16.805799648506152,49040.0
01043,89463,49.49979321060103,18.93967338452768,1.069715971966064,4.857874204978595,13.901887645529559,10.68728987567409,84.9951923076923,19.08653846153846,60916.0
01045,49516,49.27296227482026,17.957831811939577,20.732692463042248,6.929073430810242,18.71096728981594,10.889629534675041,85.72357531331284,19.327855284937336,53955.0
01047,37536,46.37947570332481,19.77568201193521,70.30317561807333,0.9057971014492754,29.000836458811147,9.250805585392051,87.05845454189046,17.007096091269062,36810.0
01049,71946,49.99444027465043,17.383871236760903,1.282906624412754,16.6611069413171,20.359848484848484,15.022998691817529,78.94519643446682,13.880406074612084,51149.0
01051,88669,48.70473333408519,16.0642389110061,21.007341912054947,3.2897630513482725,10.285062171607903,7.734648311105275,89.58912074423412,24.394340719684735,75553.0
01053,36695,49.99591224962529,18.841804060498706,30.51641913067175,2.2755143752554843,21.204042771349055,11.323344723852916,82.53264833915055,12.490685909251344,44447.0
01055,103208,48.446825827455235,19.493643903573364,15.005619719401597,4.974420587551353,17.099703229103202,12.230328551143318,85.77786964310322,17.476918836984982,53070.0
01057,16173,48.61806714895195,21.610090892227788,12.261176034130958,1.1376986335250108,18.66155104094597,7.89358372456964,85.23172905525847,15.597147950089127,50733.0
01059,31978,49.33391706798424,17.17743448620927,4.024641941334668,19.829257614610043,17.37475013484786,11.75041030172958,79.48572508980904,14.889393079977312,51493.0
01061,26726,49.04213125795106,20.41457756491806,8.426251590211779,5.062485968719599,19.0532051767199,12.808852508716084,83.2094469924614,13.316463703938004,50951.0
01063,7589,48.08275135063908,23.95572539201476,81.47318487284227,0.7510870997496376,35.9121171770972,13.84820239680426,82.00606750094805,12.476298824421692,31495.0
01065,14749,47.76595023391416,19.906434334531152,55.76649264356905,0.8746355685131195,23.893193137797457,6.329984863079676,81.89205457463883,16.773675762439808,41325.0
01067,17450,48.79083094555874,23.340974212034386,25.037249283667624,2.1432664756446993,15.794408955048937,8.011627906976743,82.23549756327621,21.678981292249645,60135.0
01069,107628,48.02653584569071,18.386479354814732,27.096108819266362,4.348310848478091,18.03509694874493,11.664397389548805,87.39965095986038,22.768156799570413,57531.0
01071,52839,49.46724956944681,20.8255265996707,3.007248433921914,3.3630462347886976,16.7671778377654,10.467850792497563,82.05595143837424,15.55027711797308,49454.0
01073,669744,47.4884433455171,16.451360519840417,42.32482859122291,5.241256360639289,16.33237558760307,9.192557083690547,90.99194224284139,35.93676101479785,64589.0
01075,13809,49.040480845825186,22.18118618292418,9.233108842059526,1.8466217684119053,15.060284983558642,9.043719842082176,83.89985752086302,11.591695501730104,47447.0
01077,95037,48.05286362153687,20.173195702726307,9.53102475877816,3.328177446678662,13.64000953846821,9.753554098918874,89.30403043230505,27.084135466880227,59082.0
01079,33182,49.186305828461215,18.769212223494666,9.92104152853957,2.872039057320234,13.740318350917851,9.182557998299526,84.55945252352439,15.620188195038494,60040.0
01081,177663,49.379443102953346,12.928972267720345,21.935912373426092,5.254329826694359,18.869221414765683,8.663551613854423,91.42571103526735,41.333333333333336,61123.0
01083,107577,50.124097158314505,15.378751963709714,12.589122210137853,7.236676984857358,10.142422234386855,8.141938447404685,87.56250496071117,30.391300896896578,83534.0
01085,10008,47.97162270183853,20.053956834532375,74.41047162270183,0.2697841726618705,29.591629418935394,8.527289358674663,83.22617516788112,13.873410487212459,35160.0
01087,18951,45.955358556276714,20.721861643185054,78.159463880534,1.9629570998891879,22.093734703866865,9.08848187109521,84.20375611011063,20.735785953177256,45951.0
01089,397135,49.21046999131278,15.45973031840558,23.96162514006572,6.533798330542511,10.482494149148708,7.711915819955034,92.59096195686072,45.690290909491154,83528.0
01091,19027,47.36427182424975,20.192358227781572,51.332317233405156,2.375571556209597,22.56571246142386,8.635541848346273,85.61707392514693,20.414475719146306,44205.0
01093,29190,49.37992463172319,21.092840013703324,3.5731414868105515,3.011305241521069,16.847673766816143,10.165989634402578,82.10861080325736,12.831879728232062,50714.0
01095,98712,49.699124726477024,16.974633276602642,2.512359186319799,16.573466245238674,16.28593165275322,11.520529557028825,84.42075184735685,21.32640990582705,60946.0
01097,413162,47.86766449963937,16.968646680962916,35.870917460947524,3.334769412482271,16.268674389690354,10.857759844871657,89.00830692814935,25.150224087237017,58119.0
01099,19580,48.28907048008171,21.15934627170582,42.18590398365679,0.14811031664964247,22.6066718386346,11.16180206335217,83.61468976751074,11.357915000740412,40225.0
01101,227197,47.07720612508088,15.82855407421753,58.58792149544229,4.751823307526068,19.28821829442548,10.643894973716263,88.84380934673767,34.27402754352647,58153.0
01103,123742,49.34945289392446,17.8783274878376,12.513132162079167,10.203487902248225,13.561489033513977,11.240580805798198,85.0845545462024,23.240454561479794,64858.0
01105,8231,45.826752520957356,21.03025148827603,70.98772931600048,0.21868545741708176,31.238095238095237,7.527015277605266,82.1723277681827,16.848973325657262,34368.0
01107,18843,48.35217322082471,19.503263811494982,39.14981690813565,5.7740274903147055,22.57144520109423,8.886820984064208,83.88186893917133,13.745224801645605,47014.0
01109,32953,47.69823688283313,15.446241616848239,37.250022759688036,2.6977816890723147,23.402369777135917,8.227054469829035,87.58267879288962,27.315006200909465,47961.0
01111,22310,49.00941281936351,20.735096369341104,16.48139847601972,2.8462572837292694,18.380249192431933,8.991158467467693,83.60101975780752,20.51625239005736,51551.0
01113,58858,47.641781915797345,15.202691222943354,45.11026538448469,5.746032824764688,22.248532894059508,11.525465488719158,85.78925010619956,16.85199530223144,50046.0
01115,92903,49.45157852814226,17.529035660850564,9.625092838767317,2.873965318665705,11.172759160802135,7.31231611772873,87.58491951771833,19.943080971907705,78993.0
01117,226955,48.707453019321015,16.3860677226763,13.095547575510563,7.362252428895596,6.922738969434507,6.652072153847523,94.00800985828712,46.19852639145615,93543.0
01119,12020,44.56738768718802,19.23460898502496,71.11480865224625,0.8319467554076538,28.114021880959548,9.156768595737512,87.95113045920516,19.028226372700463,37981.0
01121,81170,48.621411851669336,18.91955155845756,31.624984600221755,2.3148946655168166,17.653214138073583,8.390883977900552,84.51134832625142,16.823850485369814,56249.0
01123,41070,48.624299975651326,22.746530314097882,23.330898466033602,2.768444119795471,15.205200734454866,8.8621715418939,83.80885169875995,18.725005880969185,57185.0
01125,234036,48.30709805329095,13.745321232630877,31.828436650771675,5.380796116836726,16.65120678052418,6.670432105685238,90.870830628782,31.37768099555407,63947.0
01127,64886,49.0999599297229,19.56662454150356,6.090682119409426,3.472243627284776,17.979454748533044,11.582318025616994,82.87923006661171,16.002406041838395,54509.0
01129,15270,49.770792403405366,20.445317616240995,22.671905697445975,1.6699410609037328,18.446601941747574,7.747223691168694,88.68504376978953,16.204134848202646,60503.0
01131,10347,47.86894752102059,21.39750652363004,70.72581424567508,0.10631100802164879,29.03225806451613,9.124015748031496,77.86755157985861,12.335882268070986,42236.0
01133,23637,49.91750222109405,21.872488048398697,1.2015061132969498,3.494521301349579,19.46352209407801,9.449832632392068,78.7665611443311,13.372024856372377,48032.0
02013,3423,61.81711948583114,11.481156879929886,5.872042068361086,10.517090271691497,12.433862433862434,35.03521126760563,83.88952819332566,18.143459915611814,72692.0
02016,5178,69.4283507145616,6.373117033603708,5.2723059096176135,13.8084202394747,9.235412474849095,18.127250900360146,90.48712063249171,17.521040550879878,107344.0
02020,289069,51.06739221431561,12.431633969744247,5.067648208559202,9.324071415475197,9.269889295762699,10.038551393419501,94.00815605600145,37.678900750668845,98152.0
02050,18487,53.47000595012712,8.016443987667008,1.1467517715151188,1.390166062638611,24.03203534935101,12.875041213320145,81.92711914350261,10.391906492486003,70616.0
02060,878,61.04783599088838,13.78132118451025,0.5694760820045558,8.314350797266515,9.673659673659674,19.46386946386946,94.97126436781609,25.143678160919542,100625.0
02063,6964,53.48937392303274,13.081562320505459,1.3785180930499714,5.155083285468122,4.805424528301887,13.961813842482101,95.67990125488582,29.58239045463896,88565.0
02066,2626,50.64737242955065,21.972581873571972,0.11424219345011424,3.884234577303884,11.37678364828384,16.768759571209802,90.98316132536665,28.354155350353068,75053.0
02068,2029,63.18383440118285,13.602759980285855,1.0349926071956628,6.45638245441104,6.569709127382146,5.0804828973843055,93.38544798556825,23.631990378833436,88935.0
02070,4780,51.61087866108787,12.426778242677825,0.6276150627615062,3.430962343096234,16.329113924050635,16.76822861945787,87.35592036325532,19.350331819769472,74250.0
02090,95555,54.313222751295065,12.228559468369001,3.6565328868191096,8.1890010988436,6.1693328980302535,8.95170789163722,94.88130442596436,33.70856274609113,84722.0
02100,2077,50.60182956186809,26.817525276841597,0.2407318247472316,3.996148290804044,6.09284332688588,8.55899419729207,98.35547122074637,36.93864642631246,72607.0
02105,2313,57.11197578901859,27.367055771725035,0.38910505836575876,10.8084738434933,12.5810635538262,20.752269779507134,93.52272727272727,23.295454545454543,62500.0
02110,31969,51.14329506709625,15.139666551972223,0.7006787825706153,6.988019644030154,8.185473576716875,7.972336951301508,94.65018778932658,40.45768189361516,100513.0
02122,59843,52.2199756028274,19.347292080945138,0.5430877462694049,4.256136891532844,11.615574107020665,11.670476645399024,94.30886648450014,29.3908414208989,77722.0
02130,13870,52.09805335255948,17.289113193943763,0.41816870944484497,5.263157894736842,9.491129444403883,9.518187855087435,94.92238357536304,26.97045568352529,89155.0
02150,12878,54.20872806336388,12.595123466376767,0.5901537505823885,8.161205156080136,7.701506816551064,10.173468532640577,92.53784295175024,28.606906338694415,83716.0
02158,8277,53.533889090250085,6.415367886915549,0.8819620635495953,1.6431074060649993,31.21563836285889,11.189149915233713,81.04656985478216,5.758637956935403,48233.0
02164,1007,54.12115193644489,10.02979145978153,2.284011916583913,1.0923535253227408,15.230460921843688,31.405782652043868,91.1042944785276,18.404907975460123,64000.0
02170,110677,52.306260560007956,13.293638244621736,1.2793986103707184,5.19349096921673,10.305616101655614,12.219771629582066,94.29318082311734,24.280319614711033,90625.0
02180,9925,52.28211586901763,8.42317380352645,1.0377833753148613,2.0856423173803527,21.132783978303955,14.966615305598358,88.60645393906617,17.4508743464936,76643.0
02185,10891,61.03204480763934,7.878064456891011,1.6068313286199614,5.307134331099073,8.348845867460907,14.341049525039196,90.18077239112571,14.927417145987402,86313.0
02188,7611,52.79201156221258,8.395743003547498,0.5518328734726055,2.0890815924320063,18.406703019018487,18.84498480243161,85.92066601371204,12.389813907933398,81298.0
02195,3394,49.97053624042428,21.979964643488508,1.473187978786093,8.927519151443725,5.695243865495304,10.882085480448621,90.59205190592053,27.453365774533655,77026.0
02198,5730,55.30541012216405,20.31413612565445,0.36649214659685864,3.6125654450261777,15.07908611599297,18.1913591044254,92.4597364568082,16.98389458272328,59079.0
02220,8393,52.031454783748366,17.264386989157632,0.36935541522697485,6.850947217919695,8.38104519429894,11.55544342121862,95.64005900672021,34.37141452220948,101207.0
02230,1308,40.67278287461774,17.813455657492355,2.217125382262997,4.892966360856269,6.192660550458716,8.868501529051988,93.73795761078998,27.74566473988439,78594.0
02240,6936,57.29527104959631,15.84486735870819,0.8794694348327567,5.795847750865052,13.26634629386923,16.598300615294463,93.02524604193411,19.57637997432606,74223.0
02275,2106,51.42450142450142,23.884140550807217,0.0949667616334283,5.5080721747388415,10.892514395393475,17.153809295639675,90.23102310231023,18.877887788778878,64545.0
02282,506,65.81027667984189,27.66798418972332,5.533596837944664,4.743083003952568,7.784431137724551,15.568862275449103,92.21105527638191,14.824120603015075,80625.0
02290,5271,53.310567254790364,16.505406943653956,1.2521343198634036,2.06791880098653,20.764818355640536,22.857142857142858,86.63409025582064,12.791031905720034,52642.0
04001,65680,49.58282582216809,16.233252131546895,0.9470158343483557,6.23020706455542,31.223746849621953,20.379664983372336,84.92218585925177,15.26852353259718,40338.0
04003,125458,50.997146455387465,24.16745046150903,3.23215737537662,34.335793652058854,15.538536307419015,7.994960587023511,89.21789399388297,27.657715188384362,58970.0
04005,144643,49.419605511500734,13.965418305759696,1.472591138181592,15.23336767074798,17.6834226853804,10.91212110690601,91.97451938444678,39.61938901319695,69748.0
04007,53610,49.996269352732696,30.38425666853199,0.5931729155008394,17.774668905055027,17.775271016958875,10.020765464555828,89.63317384370016,18.847188995215312,59089.0
04009,38860,53.342768914050446,14.2717447246526,1.2789500772002058,30.2856407617087,17.677007860799506,8.761740676929918,84.23814328960646,14.591321897073664,67326.0
04011,9452,52.32754972492594,13.954718578078715,1.4705882352941175,46.50867541261109,10.794730131746705,2.569274869943731,88.09286898839139,20.414593698175786,75239.0
04012,16605,51.65311653116531,42.228244504667266,0.30111412225233364,25.474254742547426,18.44499078057775,12.896572641795572,82.54891591750396,13.855103120042306,49506.0
04013,4491987,49.723496528373744,15.985776450377081,5.488350700925893,30.893232772044975,11.250356744752436,10.710450403493953,89.49630015343024,35.858005799892254,85518.0
04015,217420,50.641155367491486,31.920246527458374,1.105234109097599,16.693496458467482,16.83167385486579,9.690408855093365,88.16610997674886,14.88545563987867,55799.0
04017,107744,50.21996584496584,19.57510395010395,1.0645604395604396,10.641891891891891,24.712485136741975,15.346858949407109,85.99339915609464,17.631494659443803,52752.0
04019,1049947,49.43087603469509,21.150972382415492,3.2855944157181267,36.14925324802109,14.352333331374773,8.947790757916305,89.9458634092171,35.870627429205996,67929.0
04021,449219,51.96173803868491,21.31566118084943,4.857986861642095,29.333354110133364,10.871788658989193,10.1421719528446,89.12605147915946,22.150215809205758,77588.0
04023,48209,48.26069820987782,18.923852392706756,0.2012072434607646,82.71277147420606,20.213231160069135,14.467713060493775,77.70678253090956,24.069518545733363,53614.0
04025,241656,49.2605190849803,33.46823583937498,0.5574039130002979,14.990316813983515,12.594464804751674,10.695465405715904,92.49683170101862,29.602252541267426,66106.0
04027,207685,51.56751811637817,20.31249247658714,1.556684401858584,64.3970435996822,16.45786674132139,14.661104160781308,76.63753350808278,16.671988356637385,60417.0
05001,16773,48.87617003517558,19.92487927025577,25.74971680677279,3.9408573302331127,14.715698768129135,6.652555185969157,87.48281786941581,15.326460481099657,60831.0
05003,18722,47.34536908449952,21.322508279030018,24.602072428159385,6.179895310330092,22.716248989490705,8.625525946704068,87.82955242182709,12.178111587982833,44481.0
05005,42150,48.716488730723604,31.07473309608541,0.37722419928825623,2.7449584816132857,14.457686866022398,7.1553437582317585,89.40199645489318,18.74863948751438,48427.0
05007,294541,50.16788834152122,13.633755572229333,1.7783602282874031,18.12582968075752,7.610934056678047,9.794516572840955,90.57476700371663,36.60753298960063,89879.0
05009,37896,49.076419674899725,20.959995777918515,0.27179649567236647,2.955457040320878,13.442631734040559,7.905886114737937,90.72498682526538,16.310321463524808,54195.0
05011,10354,47.65308093490439,18.53389994205138,26.414912111261344,15.626810894340352,20.05850804485617,12.003504672897195,87.26197345643392,15.767455279861512,39565.0
05013,4717,51.09179563281747,21.70871316514734,12.18995124019504,11.532753868984525,13.29646017699115,9.521767102723569,86.6804489072652,18.103957471943296,63654.0
05015,28526,50.6204865736521,23.27701044661011,0.1893009885718292,15.505153193577788,16.2629880492216,13.438539381501663,83.99941011650199,21.117829228727324,55187.0
05017,9997,50.74522356707012,21.666499949984996,53.39601880564169,6.2818845653696105,24.380788283437433,10.488908033598966,81.55367636519995,17.228034972051024,39683.0
05019,21378,47.71727944615961,16.231640003742164,23.63177097951165,5.360651136682571,20.192919228323085,8.689478915234986,89.96525814009857,25.490829764886485,50985.0
05021,14399,48.67699145774012,21.80012500868116,0.09028404750329884,0.8333912077227587,17.224644816429876,8.863238894718432,86.64783794312427,15.621347876899103,48500.0
05023,25048,49.96007665282657,27.26365378473331,0.35931012456084316,2.846534653465347,13.846652880833638,7.245908264295816,88.26926161578356,18.269796289365342,55979.0
05025,7491,47.57709251101321,20.91843545588039,13.135762915498598,0.30703510879722334,15.566356149588229,4.896802913800081,91.64340219616601,16.24790619765494,50509.0
05027,22527,48.07564256225862,17.308119145913793,34.94917210458561,3.3604119501043197,22.690390067455272,6.6110108303249095,88.46372284537838,20.381939514411474,47363.0
05029,20872,49.65024913760061,19.60521272518206,11.00517439632043,4.551552318896128,20.590509326374796,6.371084337349398,90.12828428346025,18.16560334773959,51212.0
05031,112097,48.7586643710358,13.73007306172333,16.646297403141922,6.154491199586073,19.06738619067386,8.41598441951888,90.25407184292726,27.766622043730475,57615.0
05033,60792,49.312409527569415,17.474338728780104,1.161337018028688,8.14251875246743,16.786715693681895,8.442748600373234,86.63219196288331,19.30261218374695,60362.0
05035,47609,47.3187842634796,14.831229389401162,50.42954063307358,3.100254153626415,20.71000855431993,8.00357226392226,85.28899549830776,17.195150001642954,54271.0
05037,16681,48.36640489179306,18.566033211438164,18.410167256159703,2.200107907199808,20.08971871968962,7.494088401139877,83.41186736474695,14.834205933682373,47012.0
05039,6351,50.212564950401514,24.97244528420721,43.756888678948194,1.4485907731065975,11.169948700976336,4.655400927766733,89.01935203305065,11.132854968471406,44694.0
05041,11041,47.55909790779821,19.644959695679738,48.64595598224798,6.928720224617335,28.918746001279587,8.481208481208482,77.88884446221512,13.034786085565775,36064.0
05043,17143,48.67876101032491,17.94901709152424,26.68144432129732,4.118299014174882,22.7439471753485,7.128854036713599,87.13530269876003,23.331509846827135,41071.0
05045,126001,48.752787676288285,13.431639431433084,11.731652923389497,5.515035594955595,15.025652946352967,7.506879294530358,93.68387507966858,33.19694072657744,65071.0
05047,17220,49.71544715447154,20.290360046457607,0.24970963995354242,3.1823461091753775,18.86246976222786,8.27005709576785,87.07010582010582,13.161375661375663,51919.0
05049,12239,49.08897785766811,25.933491298308688,0.2206062586812648,1.699485252063077,14.754098360655737,11.366084002982355,87.72889682894149,15.721304153640018,38941.0
05051,100062,48.34202794267554,24.288940856668866,7.782175051468091,7.174551777897703,16.474563201363665,9.466571044736922,90.89463002578026,26.246503208820144,55409.0
05053,18111,50.33957263541494,18.149191099331897,2.5895864391806085,2.7055380707857104,12.321189092534643,6.6700156284885015,91.11058712567791,20.930598129372,72512.0
05055,46182,49.579922913689316,16.164306439738425,2.221644796674029,3.6334502620068423,17.036756852972587,9.021634404834895,87.39794448179809,16.488969999679824,56793.0
05057,19778,47.77530589543938,18.667205986449588,29.719890787743957,14.940843361310547,18.989484483200822,10.097186700767264,83.43159486016629,14.595616024187452,47654.0
05059,33142,52.29316275420916,19.736286283265947,11.456761812805503,3.991913583971999,17.064315352697097,8.006488240064883,89.39646548849616,15.784428142714239,52644.0
05061,12701,47.85449964569719,18.345012203763485,20.754271317219118,12.27462404535076,19.784345047923324,11.655607962267167,89.38421302900618,16.67855444602948,44492.0
05063,38120,49.96589716684156,17.502623294858342,1.5503672612801678,8.690975865687303,19.63462937515156,10.280622423194574,87.49359302921579,16.871032606552852,56009.0
05065,13866,52.7260926006058,25.046877253714122,1.6443098225876245,2.7982114524736765,21.080657791699295,6.559686888454013,84.77123561305051,18.710168362979168,47728.0
05067,16775,50.2414307004471,17.88971684053651,14.7123695976155,3.070044709388972,21.197771587743734,8.858308554041907,83.77046441697293,13.255930504510523,41215.0
05069,65780,49.846457889936154,18.1438127090301,56.126482213438734,2.479477044694436,20.58853068193231,5.454426721956476,88.56704264833478,20.641171105030146,48552.0
05071,25932,49.541107511954344,16.801635045503623,1.4653709702298319,13.647231220114145,19.351252630325167,7.807515755076635,83.90300230946882,18.077367205542725,44808.0
05073,6211,51.4892931895025,25.374335855739815,35.83963934954114,0.7889228787634841,27.216021011162177,8.598986431257153,81.62402669632925,9.210233592880979,37237.0
05075,16265,49.35751613894867,18.93021826006763,0.9837073470642483,2.1395634798647403,18.200369874370256,9.281437125748502,82.38469985358712,14.037335285505122,44164.0
05077,8511,55.95112207731171,20.00939960051698,54.576430501703676,2.9256256609094113,27.700273263339565,6.473278079451273,82.58064516129032,6.865177832919768,36860.0
05079,12966,63.196051210859174,14.977633811507019,28.412771864877374,4.9282739472466455,17.684210526315788,7.887356859079224,83.2568105295378,10.876441179471483,51667.0
05081,11959,46.82665774730329,21.189062630654735,19.566853415837446,3.721046910276779,16.458831568158523,5.6426332288401255,91.01336171219108,17.441172992787042,52241.0
05083,21240,49.2984934086629,20.174199623352166,1.7090395480225988,3.3286252354048966,14.410919540229886,7.702921305547626,89.28994082840237,15.548980933596319,54237.0
05085,74747,49.425394999130404,14.387199486267008,5.497210590391587,5.178803162668736,11.147523224006717,6.742238505826285,90.2110560760677,20.994211374351018,71449.0
05087,17032,50.0293565054016,19.33419445749178,0.19375293565054014,6.082667919210897,15.008902077151335,12.494835625331996,85.77398863256435,12.83851554663992,53888.0
05089,17076,49.64862965565706,29.099320684000933,0.18739751698289997,2.6118528929491682,17.836812144212523,7.232834585132178,86.31231277363854,15.438973807512097,46953.0
05091,42588,49.87085564008641,16.80050718512257,25.483704329858174,3.951817413355875,21.048808832074375,11.29277658366943,86.91766824841537,16.047244639950122,49983.0
05093,39749,49.211300913230524,15.2179929054819,34.76062290875242,4.681878789403507,21.034429360450112,9.469521902120885,85.60959617387279,14.178269757395764,53428.0
05095,6681,48.211345606945066,23.259991019308487,40.20356234096692,2.828917826672654,22.174709835064142,7.038834951456311,83.4319526627219,15.638207945900254,43955.0
05097,8571,51.30089837825225,26.998016567495043,0.840042002100105,4.783572511958932,20.847136772361573,11.204448651206816,87.58069474331387,16.845988318475253,49015.0
05099,8228,48.869713174526005,21.147301895964997,30.906660184735053,4.606222654350996,28.53240625776012,6.163958824258961,90.11420413990007,11.670235546038544,41761.0
05101,7175,50.67595818815332,27.038327526132406,0.15331010452961671,1.7142857142857144,13.315485416373116,6.103749647589512,85.44097952936674,14.25291754352401,47395.0
05103,22317,48.21884661916924,21.13635345252498,40.982210870636735,2.5182596227091456,17.87900941240976,5.823165179384447,88.87682778877466,15.094821531192135,49838.0
05105,10073,50.828948674674876,20.520202521592378,1.7770276978060162,3.2959396406234487,15.636290646326776,5.30538561829305,91.69660127106935,17.13180436584692,60078.0
05107,15910,46.637335009428035,20.13827781269642,61.30106851037084,1.9170333123821497,28.72893169433532,8.432356865984621,82.63995398773007,14.532208588957054,38874.0
05109,10182,49.20447849145551,20.506776664702418,3.849931251227657,7.866823806717738,18.838099073701166,11.535393818544366,87.11042166126074,19.56000564095332,51000.0
05111,22740,48.64995602462621,18.355321020228672,5.853122251539138,3.6939313984168867,20.06379442023451,9.944258639910814,82.3422840504691,11.924943384018118,47188.0
05113,19348,48.935290469299154,22.529460409344633,0.09303287161463718,6.8482530494107925,18.965336134453782,9.682970069871729,87.3827980804725,17.201919527500923,49252.0
05115,63830,49.57543474855084,16.12407958640138,2.2230925896913676,10.62666457778474,17.55112820428173,7.530434782608696,85.97831325301205,24.636144578313253,54606.0
05117,8162,50.441068365596664,23.560401862288654,10.499877481009555,2.193089928938986,9.366286438529785,6.03900975243811,85.92380310182062,16.706001348617665,51094.0
05119,398949,47.84997581144457,16.250698710862792,36.71847780042061,8.202050888710085,16.219724730787117,9.627965171207517,91.96168817486516,37.361053094629916,60385.0
05121,18733,50.200181497891414,19.44162707521486,1.1316927347461698,2.4608978807452093,21.130903742441575,7.071529360685987,86.0530640995539,14.479142208656178,52838.0
05123,22740,55.49252418645558,17.638522427440634,54.81970096745822,3.342128408091469,27.837919870497775,7.897120998590698,85.68419748497801,12.903425633401474,41784.0
05125,125724,48.967579777926254,18.162801056282017,8.250612452674112,6.9803696987051,9.053796168804503,6.038212258157899,92.65011421421767,28.499603980853333,76534.0
05127,9839,52.76959040552902,21.160687061693263,1.5042179083240168,7.805671308059763,17.21378744357817,9.827656955272875,84.5830920671685,10.828025477707007,45955.0
05129,7861,50.13357079252003,25.72191833100114,0.07632616715430607,2.188016791756774,24.50879007238883,5.799716458306483,80.04179728317659,13.688610240334379,41978.0
05131,128448,49.15062904833084,16.743740657698055,5.724495515695067,15.588409317389138,16.267348198319382,10.490381583096815,85.17927180590746,24.383048141334907,56450.0
05133,15797,50.26270810913465,14.268531999746786,4.665442805595999,35.057289358739006,19.629176591772353,18.88463989802422,72.53594498853928,10.929360283392374,51641.0
05135,17597,49.10496107291015,25.458885037222256,0.608058191737228,2.324259817014264,17.346761590553918,5.9668889399862035,85.35801113638146,11.928476197945258,42950.0
05137,12474,49.41478274811608,27.753727753727752,0.10421677088343755,2.132435465768799,21.563233271300266,9.053431412173632,86.00656455142231,15.382932166301968,38531.0
