parameter,label,r_hat,ess_bulk,ess_tail,mcse_mean,mcse_sd,mean,sd,chains,draws_per_chain,draws,ess
latent_rurality_total[metro_large],latent_rurality_total[metro_large],1.1354487387871421,21.934953870831,58.5594378293967,2.125839783476265,1.4872076669784442,28887.575,9.940140390228079,4,100,400,21.934953870831
latent_rurality_total[metro_other],latent_rurality_total[metro_other],1.3054938766029323,11.822229994706595,23.84767633814745,4.775266312048689,3.565066771621769,18482.8825,16.325593596119685,4,100,400,11.822229994706595
latent_rurality_total[nonmetro_adjacent],latent_rurality_total[nonmetro_adjacent],1.2107828663571372,15.489678136923333,57.11129610371878,6.69059679148259,4.488813471426514,7645.6475,26.36600385245875,4,100,400,15.489678136923333
latent_rurality_total[nonmetro_nonadjacent],latent_rurality_total[nonmetro_nonadjacent],1.0791235977083389,38.48702635085226,69.95807470325597,2.965413498037097,2.2018005579209525,3363.895,18.379294632219835,4,100,400,38.48702635085226
latent_svi_total[Q1_lowest],latent_svi_total[Q1_lowest],1.3475497486455408,9.935325178690807,28.6391683535507,5.85705832421848,3.787816754907483,7720.0225,18.439958620746335,4,100,400,9.935325178690807
latent_svi_total[Q2],latent_svi_total[Q2],1.220526739880833,15.927767849500377,68.91162182778481,4.838735656791061,2.827092501825506,12605.83,18.771040992706684,4,100,400,15.927767849500377
latent_svi_total[Q3],latent_svi_total[Q3],1.1437369809096094,29.365271905136915,54.80821143018739,4.085127907442587,2.77400413546882,16828.89,20.99213123851023,4,100,400,29.365271905136915
latent_svi_total[Q4_highest],latent_svi_total[Q4_highest],1.1648664395732,24.998330878177573,55.52384680246448,3.086453539412337,2.3568894503495676,21225.2575,15.568144126029345,4,100,400,24.998330878177573
